#chan	code	gain	vt50	innse	comment
   0	     0	82.1	151.0	 665	OK
   1	     0	81.0	151.6	 658	OK
   2	     0	78.9	149.5	 654	OK
   3	     0	77.8	146.1	 671	OK
   4	     0	78.7	147.5	 667	OK
   5	     0	79.5	149.8	 664	OK
   6	     0	78.5	149.5	 670	OK
   7	     0	80.1	150.9	 668	OK
   8	     0	77.4	145.2	 670	OK
   9	     0	81.6	150.9	 661	OK
  10	     0	75.4	142.3	 677	OK
  11	     0	77.1	144.9	 668	OK
  12	     0	79.0	148.8	 678	OK
  13	     0	77.0	146.5	 657	OK
  14	     0	77.0	143.0	 674	OK
  15	     0	78.0	144.4	 681	OK
  16	     0	75.9	141.4	 674	OK
  17	     0	78.9	150.5	 674	OK
  18	     0	75.7	142.7	 667	OK
  19	     0	79.2	146.5	 686	OK
  20	     0	75.0	139.5	 670	OK
  21	     0	77.1	145.6	 674	OK
  22	     0	75.4	141.4	 679	OK
  23	     0	78.0	145.4	 687	OK
  24	     0	77.9	146.2	 682	OK
  25	     0	79.5	150.1	 700	OK
  26	     0	75.2	140.6	 685	OK
  27	     0	77.1	144.7	 674	OK
  28	     0	78.9	148.6	 697	OK
  29	     0	77.9	146.9	 675	OK
  30	     0	76.6	143.5	 694	OK
  31	     0	78.9	146.8	 700	OK
  32	     0	79.6	147.8	 692	OK
  33	     0	77.8	145.7	 701	OK
  34	     0	77.5	144.8	 687	OK
  35	     0	77.6	143.8	 685	OK
  36	     0	76.2	144.2	 680	OK
  37	     0	78.7	146.9	 675	OK
  38	     0	77.4	145.0	 707	OK
  39	     0	78.6	148.1	 712	OK
  40	     0	77.1	144.9	 695	OK
  41	     0	77.9	147.0	 679	OK
  42	     0	76.5	144.9	 677	OK
  43	     0	77.8	146.6	 718	OK
  44	     0	79.4	149.9	 695	OK
  45	     0	77.7	147.1	 690	OK
  46	     0	78.9	147.7	 700	OK
  47	     0	77.8	146.0	 697	OK
  48	     0	76.1	144.3	 717	OK
  49	     0	77.6	145.4	 695	OK
  50	     0	77.4	145.2	 692	OK
  51	     0	79.0	147.5	 690	OK
  52	     0	76.3	142.6	 696	OK
  53	     0	78.4	146.9	 698	OK
  54	     0	77.1	143.7	 705	OK
  55	     0	78.1	147.3	 718	OK
  56	     0	77.1	145.2	 683	OK
  57	     0	76.8	144.6	 676	OK
  58	     0	77.3	145.4	 720	OK
  59	     0	76.5	146.0	 708	OK
  60	     0	78.7	145.7	 708	OK
  61	     0	78.5	147.1	 719	OK
  62	     0	80.5	152.3	 716	OK
  63	     0	78.5	146.3	 702	OK
  64	     0	80.3	150.1	 667	OK
  65	     0	80.5	151.7	 675	OK
  66	     0	76.9	143.3	 705	OK
  67	     0	78.4	148.6	 703	OK
  68	     0	79.4	148.5	 663	OK
  69	     0	79.6	150.0	 709	OK
  70	     0	78.0	144.7	 707	OK
  71	     0	77.4	144.2	 705	OK
  72	     0	77.1	145.7	 711	OK
  73	     0	78.8	145.9	 714	OK
  74	     0	77.2	145.4	 698	OK
  75	     0	77.7	145.2	 715	OK
  76	     0	77.9	146.1	 700	OK
  77	     0	78.1	145.7	 687	OK
  78	     0	75.3	140.2	 716	OK
  79	     0	75.8	143.2	 676	OK
  80	     0	80.2	148.9	 693	OK
  81	     0	76.0	142.3	 687	OK
  82	     0	77.1	145.4	 688	OK
  83	     0	77.0	144.5	 698	OK
  84	     0	79.5	149.7	 685	OK
  85	     0	78.8	148.1	 695	OK
  86	     0	77.8	148.6	 700	OK
  87	     0	76.8	142.1	 696	OK
  88	     0	77.8	146.5	 711	OK
  89	     0	79.2	148.2	 694	OK
  90	     0	77.1	145.1	 694	OK
  91	     0	77.4	146.9	 696	OK
  92	     0	75.6	142.2	 702	OK
  93	     0	77.6	145.9	 690	OK
  94	     0	77.4	145.1	 669	OK
  95	     0	78.4	146.0	 714	OK
  96	     0	75.3	140.3	 687	OK
  97	     0	75.5	141.2	 697	OK
  98	     0	76.9	144.0	 689	OK
  99	     0	79.0	149.0	 695	OK
 100	     0	76.8	144.3	 680	OK
 101	     0	78.9	147.0	 678	OK
 102	     0	78.7	147.3	 687	OK
 103	     0	79.0	146.6	 666	OK
 104	     0	76.9	142.7	 709	OK
 105	     0	79.4	147.9	 692	OK
 106	     0	75.7	143.6	 682	OK
 107	     0	78.2	145.3	 699	OK
 108	     0	79.1	149.5	 678	OK
 109	     0	80.0	150.1	 683	OK
 110	     0	80.5	150.3	 690	OK
 111	     0	77.9	144.8	 687	OK
 112	     0	78.3	146.1	 682	OK
 113	     0	79.6	150.4	 681	OK
 114	     0	80.3	148.2	 692	OK
 115	     0	79.5	147.3	 711	OK
 116	     0	77.3	144.6	 675	OK
 117	     0	77.2	144.6	 688	OK
 118	     0	80.0	148.3	 695	OK
