#chan	code	gain	vt50	innse	comment
   0	     0	81.4	110.6	 652	OK
   1	     0	80.5	108.6	 669	OK
   2	     0	78.4	107.8	 673	OK
   3	     0	76.7	108.1	 664	OK
   4	     0	77.4	108.6	 662	OK
   5	     0	78.8	110.5	 657	OK
   6	     0	77.7	110.5	 663	OK
   7	     0	79.3	111.2	 660	OK
   8	     0	76.6	107.5	 685	OK
   9	     0	81.1	113.5	 662	OK
  10	     0	74.0	105.3	 671	OK
  11	     0	75.9	106.9	 673	OK
  12	     0	78.1	110.0	 688	OK
  13	     0	76.3	106.3	 658	OK
  14	     0	75.7	105.4	 666	OK
  15	     0	76.6	105.9	 677	OK
  16	     0	74.4	104.1	 674	OK
  17	     0	78.0	111.3	 677	OK
  18	     0	74.2	105.8	 679	OK
  19	     0	77.9	107.5	 684	OK
  20	     0	73.2	102.6	 677	OK
  21	     0	75.4	104.9	 668	OK
  22	     0	74.2	104.4	 684	OK
  23	     0	76.4	107.1	 686	OK
  24	     0	77.3	107.8	 664	OK
  25	     0	78.3	110.9	 689	OK
  26	     0	73.5	104.0	 690	OK
  27	     0	75.8	106.7	 691	OK
  28	     0	77.8	109.3	 713	OK
  29	     0	76.4	104.6	 686	OK
  30	     0	75.2	105.7	 684	OK
  31	     0	78.0	108.1	 672	OK
  32	     0	78.5	108.3	 684	OK
  33	     0	76.5	107.0	 687	OK
  34	     0	76.3	106.5	 688	OK
  35	     0	75.8	105.7	 690	OK
  36	     0	75.4	106.7	 693	OK
  37	     0	77.3	108.6	 692	OK
  38	     0	76.0	106.8	 700	OK
  39	     0	77.4	107.2	 694	OK
  40	     0	76.1	106.8	 702	OK
  41	     0	76.4	106.2	 695	OK
  42	     0	75.1	107.3	 697	OK
  43	     0	76.3	108.5	 696	OK
  44	     0	78.4	107.4	 688	OK
  45	     0	76.6	105.8	 703	OK
  46	     0	77.7	109.3	 687	OK
  47	     0	76.6	107.8	 702	OK
  48	     0	74.6	106.9	 702	OK
  49	     0	76.3	107.1	 710	OK
  50	     0	76.0	107.2	 725	OK
  51	     0	77.9	108.8	 714	OK
  52	     0	75.1	104.8	 691	OK
  53	     0	77.3	108.1	 699	OK
  54	     0	76.2	106.1	 723	OK
  55	     0	76.8	108.9	 701	OK
  56	     0	75.9	107.4	 693	OK
  57	     0	75.3	106.8	 703	OK
  58	     0	75.9	107.7	 698	OK
  59	     0	75.6	108.0	 711	OK
  60	     0	77.8	109.9	 712	OK
  61	     0	77.5	108.2	 713	OK
  62	     0	79.8	109.9	 704	OK
  63	     0	78.0	107.4	 704	OK
  64	     0	78.8	110.4	 692	OK
  65	     0	79.4	112.2	 705	OK
  66	     0	75.5	106.0	 695	OK
  67	     0	77.2	110.0	 679	OK
  68	     0	77.7	109.6	 706	OK
  69	     0	78.4	110.6	 687	OK
  70	     0	76.2	106.2	 707	OK
  71	     0	76.4	106.3	 700	OK
  72	     0	75.8	107.5	 691	OK
  73	     0	77.4	107.1	 673	OK
  74	     0	75.4	106.9	 708	OK
  75	     0	76.8	106.6	 700	OK
  76	     0	77.4	110.5	 672	OK
  77	     0	76.8	107.3	 708	OK
  78	     0	74.0	105.8	 686	OK
  79	     0	74.5	105.5	 715	OK
  80	     0	79.1	108.9	 703	OK
  81	     0	74.3	105.2	 707	OK
  82	     0	75.5	107.8	 691	OK
  83	     0	75.8	106.2	 687	OK
  84	     0	78.4	110.1	 696	OK
  85	     0	77.6	109.4	 702	OK
  86	     0	77.1	107.4	 697	OK
  87	     0	74.8	104.8	 693	OK
  88	     0	76.4	105.4	 703	OK
  89	     0	78.2	109.1	 684	OK
  90	     0	75.7	107.1	 709	OK
  91	     0	76.0	109.1	 680	OK
  92	     0	74.3	105.2	 707	OK
  93	     0	76.2	108.0	 676	OK
  94	     0	75.9	106.7	 690	OK
  95	     0	77.1	107.6	 680	OK
  96	     0	73.5	103.2	 697	OK
  97	     0	73.7	104.3	 691	OK
  98	     0	75.1	106.0	 679	OK
  99	     0	77.3	107.1	 694	OK
 100	     0	75.1	106.2	 706	OK
 101	     0	77.2	107.9	 681	OK
 102	     0	77.3	108.3	 695	OK
 103	     0	77.6	107.6	 690	OK
 104	     0	75.8	108.3	 696	OK
 105	     0	77.5	109.0	 699	OK
 106	     0	73.8	103.3	 698	OK
 107	     0	76.8	106.7	 691	OK
 108	     0	77.9	110.5	 702	OK
 109	     0	78.5	107.7	 701	OK
 110	     0	79.1	107.4	 680	OK
 111	     0	77.0	106.8	 691	OK
 112	     0	77.0	107.7	 670	OK
 113	     0	78.4	111.3	 683	OK
 114	     0	79.0	108.0	 687	OK
 115	     0	78.2	107.9	 680	OK
 116	     0	75.6	106.9	 684	OK
 117	     0	75.2	107.0	 679	OK
 118	     0	78.9	108.9	 694	OK
 119	     0	77.6	109.0	 685	OK
 120	     0	77.5	108.0	 667	OK
 121	     0	76.3	106.4	 673	OK
 122	     0	75.2	104.8	 689	OK
 123	     0	79.7	111.9	 681	OK
 124	     0	78.7	109.3	 683	OK
 125	     0	78.4	108.9	 688	OK
 126	     0	76.6	105.5	 688	OK
 127	     0	80.8	110.7	 669	OK
 128	     0	75.1	105.8	 679	OK
 129	     0	77.4	106.0	 683	OK
 130	     0	76.0	106.9	 680	OK
 131	     0	75.3	104.4	 682	OK
 132	     0	77.0	107.9	 683	OK
 133	     0	74.3	104.6	 679	OK
 134	     0	71.7	102.2	 685	OK
 135	     0	72.3	103.3	 657	OK
 136	     0	72.1	103.0	 683	OK
 137	     0	75.0	104.7	 648	OK
 138	     0	73.7	103.8	 687	OK
 139	     0	72.7	103.6	 686	OK
 140	     0	74.0	104.8	 678	OK
 141	     0	71.8	101.5	 681	OK
 142	     0	72.3	101.3	 674	OK
 143	     0	72.5	102.6	 680	OK
 144	     0	72.9	101.3	 673	OK
 145	     0	71.3	102.4	 666	OK
 146	     0	72.8	102.3	 674	OK
 147	     0	71.5	104.1	 689	OK
 148	     0	71.9	103.0	 672	OK
 149	     0	70.3	100.4	 671	OK
 150	     0	70.2	100.5	 686	OK
 151	     0	72.9	103.5	 673	OK
 152	     0	71.6	104.2	 680	OK
 153	     0	72.3	102.5	 659	OK
 154	     0	73.8	104.1	 662	OK
 155	     0	71.9	103.2	 665	OK
 156	     0	70.4	102.3	 682	OK
 157	     0	71.1	102.4	 667	OK
 158	     0	69.2	100.0	 675	OK
 159	     0	72.1	104.5	 684	OK
 160	     0	70.9	102.5	 690	OK
 161	     0	70.0	102.1	 679	OK
 162	     0	75.0	107.6	 670	OK
 163	     0	72.0	102.9	 682	OK
 164	     0	71.9	103.4	 678	OK
 165	     0	72.4	104.6	 675	OK
 166	     0	71.9	103.3	 658	OK
 167	     0	68.9	99.8	 673	OK
 168	     0	73.7	104.6	 684	OK
 169	     0	75.0	104.9	 678	OK
 170	     0	72.6	104.7	 687	OK
 171	     0	74.7	103.9	 673	OK
 172	     0	70.2	102.6	 693	OK
 173	     0	71.6	100.2	 700	OK
 174	     0	73.3	102.7	 685	OK
 175	     0	72.2	103.3	 675	OK
 176	     0	72.5	103.0	 672	OK
 177	     0	73.5	102.8	 677	OK
 178	     0	74.8	104.1	 681	OK
 179	     0	71.9	103.7	 677	OK
 180	     0	70.1	99.5	 683	OK
 181	     0	72.2	103.8	 674	OK
 182	     0	76.2	106.6	 694	OK
 183	     0	73.4	104.2	 686	OK
 184	     0	68.2	100.0	 674	OK
 185	     0	71.5	103.1	 680	OK
 186	     0	73.3	105.3	 694	OK
 187	     0	72.7	101.9	 670	OK
 188	     0	72.8	102.5	 685	OK
 189	     0	74.5	105.7	 658	OK
 190	     0	75.0	106.1	 692	OK
 191	     0	74.3	105.6	 678	OK
 192	     0	73.3	104.5	 668	OK
 193	     0	71.8	105.4	 688	OK
 194	     0	72.8	103.8	 683	OK
 195	     0	73.8	103.1	 681	OK
 196	     0	72.6	101.1	 686	OK
 197	     0	73.7	105.1	 685	OK
 198	     0	72.0	101.8	 687	OK
 199	     0	70.4	102.2	 665	OK
 200	     0	72.2	104.7	 699	OK
 201	     0	72.7	104.1	 701	OK
 202	     0	70.9	100.5	 676	OK
 203	     0	70.5	101.5	 697	OK
 204	     0	72.2	101.8	 685	OK
 205	     0	71.5	100.4	 671	OK
 206	     0	70.6	102.7	 674	OK
 207	     0	72.2	101.8	 677	OK
 208	     0	71.1	101.7	 655	OK
 209	     0	71.4	103.6	 685	OK
 210	     0	70.7	101.8	 682	OK
 211	     0	72.3	103.9	 681	OK
 212	     0	71.3	101.7	 678	OK
 213	     0	74.4	104.4	 663	OK
 214	     0	73.0	104.4	 662	OK
 215	     0	70.9	102.0	 672	OK
 216	     0	67.3	100.4	 687	OK
 217	     0	70.8	103.9	 662	OK
 218	     0	70.8	100.4	 666	OK
 219	     0	72.3	102.8	 682	OK
 220	     0	71.6	101.6	 651	OK
 221	     0	70.8	101.3	 671	OK
 222	     0	72.7	102.2	 660	OK
 223	     0	72.8	103.6	 667	OK
 224	     0	70.9	101.7	 655	OK
 225	     0	70.4	100.7	 662	OK
 226	     0	67.7	99.0	 672	OK
 227	     0	74.4	104.2	 635	OK
 228	     0	70.2	101.8	 650	OK
 229	     0	73.0	102.7	 633	OK
 230	     0	71.1	102.3	 641	OK
 231	     0	70.8	101.9	 625	OK
 232	     0	71.1	102.8	 642	OK
 233	     0	74.2	105.6	 649	OK
 234	     0	70.7	101.5	 644	OK
 235	     0	70.9	102.4	 656	OK
 236	     0	71.1	102.8	 637	OK
 237	     0	70.7	101.0	 642	OK
 238	     0	72.1	104.4	 639	OK
 239	     0	73.6	106.3	 616	OK
 240	     0	73.4	104.1	 613	OK
 241	     0	72.3	102.7	 642	OK
 242	     0	73.2	103.8	 646	OK
 243	     0	71.9	102.6	 634	OK
 244	     0	73.1	103.3	 641	OK
 245	     0	70.8	101.2	 625	OK
 246	     0	71.2	101.5	 646	OK
 247	     0	71.2	102.2	 651	OK
 248	     0	70.7	102.6	 650	OK
 249	     0	73.4	103.4	 637	OK
 250	     0	72.5	102.4	 647	OK
 251	     0	72.5	103.7	 634	OK
 252	     0	73.3	104.7	 642	OK
 253	     0	73.3	103.5	 655	OK
 254	     0	73.1	101.2	 651	OK
 255	     0	72.8	104.4	 653	OK
 256	     0	81.6	114.5	 644	OK
 257	     0	80.7	111.2	 645	OK
 258	     0	81.1	114.4	 643	OK
 259	     0	83.3	116.6	 649	OK
 260	     0	83.7	114.3	 622	OK
 261	     0	83.2	113.6	 645	OK
 262	     0	83.1	113.9	 632	OK
 263	     0	82.6	113.8	 628	OK
 264	     0	80.9	112.9	 636	OK
 265	     0	82.3	113.0	 622	OK
 266	     0	81.2	113.8	 625	OK
 267	     0	82.8	114.3	 650	OK
 268	     0	83.7	116.5	 655	OK
 269	     0	81.4	112.5	 645	OK
 270	     0	82.3	114.1	 639	OK
 271	     0	84.3	115.4	 634	OK
 272	     0	80.9	114.0	 658	OK
 273	     0	84.2	117.3	 652	OK
 274	     0	82.3	113.5	 640	OK
 275	     0	81.9	112.4	 653	OK
 276	     0	81.2	112.7	 647	OK
 277	     0	81.0	113.9	 640	OK
 278	     0	80.6	113.7	 636	OK
 279	     0	80.7	113.4	 642	OK
 280	     0	82.3	114.7	 652	OK
 281	     0	81.1	111.7	 642	OK
 282	     0	80.6	111.9	 638	OK
 283	     0	84.7	116.4	 619	OK
 284	     0	84.8	114.5	 640	OK
 285	     0	82.1	112.9	 649	OK
 286	     0	81.4	112.5	 637	OK
 287	     0	79.6	111.4	 647	OK
 288	     0	79.7	111.7	 654	OK
 289	     0	82.3	113.7	 638	OK
 290	     0	82.8	113.6	 634	OK
 291	     0	80.1	109.9	 639	OK
 292	     0	82.4	115.0	 660	OK
 293	     0	81.7	113.8	 650	OK
 294	     0	85.8	119.8	 662	OK
 295	     0	83.5	117.0	 664	OK
 296	     0	81.6	114.7	 667	OK
 297	     0	82.7	112.4	 646	OK
 298	     0	82.2	113.1	 645	OK
 299	     0	78.6	109.9	 652	OK
 300	     0	79.6	112.2	 647	OK
 301	     0	77.7	108.2	 658	OK
 302	     0	82.3	115.5	 654	OK
 303	     0	83.9	114.3	 656	OK
 304	     0	83.1	113.0	 665	OK
 305	     0	80.8	113.6	 639	OK
 306	     0	81.0	111.9	 650	OK
 307	     0	80.3	111.9	 641	OK
 308	     0	80.0	110.2	 654	OK
 309	     0	80.9	111.1	 665	OK
 310	     0	77.6	110.6	 674	OK
 311	     0	81.3	112.9	 654	OK
 312	     0	79.3	110.1	 665	OK
 313	     0	81.3	114.5	 649	OK
 314	     0	82.4	111.9	 663	OK
 315	     0	80.3	112.5	 654	OK
 316	     0	81.2	112.2	 667	OK
 317	     0	80.3	111.8	 660	OK
 318	     0	81.2	113.1	 640	OK
 319	     0	82.9	113.5	 648	OK
 320	     0	81.0	113.6	 649	OK
 321	     0	81.9	111.5	 660	OK
 322	     0	78.7	110.8	 652	OK
 323	     0	77.8	109.3	 668	OK
 324	     0	76.2	107.8	 659	OK
 325	     0	77.6	108.6	 673	OK
 326	     0	80.4	113.1	 651	OK
 327	     0	78.9	110.8	 638	OK
 328	     0	80.4	111.0	 652	OK
 329	     0	79.7	109.5	 642	OK
 330	     0	79.0	112.9	 655	OK
 331	     0	78.6	111.3	 651	OK
 332	     0	80.2	113.2	 648	OK
 333	     0	80.4	111.4	 665	OK
 334	     0	78.5	109.4	 675	OK
 335	     0	77.7	108.2	 640	OK
 336	     0	80.5	112.1	 664	OK
 337	     0	80.8	111.5	 669	OK
 338	     0	78.1	109.5	 656	OK
 339	     0	78.9	109.3	 664	OK
 340	     0	77.9	107.4	 667	OK
 341	     0	78.5	109.1	 659	OK
 342	     0	80.4	110.7	 647	OK
 343	     0	80.8	109.3	 658	OK
 344	     0	78.9	108.3	 665	OK
 345	     0	81.9	112.3	 638	OK
 346	     0	79.7	111.6	 663	OK
 347	     0	78.9	112.1	 646	OK
 348	     0	78.9	111.5	 653	OK
 349	     0	77.5	109.4	 666	OK
 350	     0	79.2	110.1	 670	OK
 351	     0	78.8	110.1	 655	OK
 352	     0	78.8	108.9	 660	OK
 353	     0	80.9	112.8	 663	OK
 354	     0	77.8	107.8	 664	OK
 355	     0	80.0	110.3	 689	OK
 356	     0	77.2	109.1	 664	OK
 357	     0	77.2	109.2	 658	OK
 358	     0	77.8	111.0	 650	OK
 359	     0	79.4	112.1	 680	OK
 360	     0	81.0	112.8	 664	OK
