#chan	code	gain	vt50	innse	comment
   0	     0	81.1	109.9	 668	OK
   1	     0	80.1	111.2	 662	OK
   2	     0	77.9	110.2	 652	OK
   3	     0	76.3	107.2	 671	OK
   4	     0	77.6	107.9	 680	OK
   5	     0	78.0	107.6	 688	OK
   6	     0	78.1	107.2	 679	OK
   7	     0	79.3	110.7	 680	OK
   8	     0	76.0	106.9	 669	OK
   9	     0	81.0	109.8	 671	OK
  10	     0	73.7	104.7	 700	OK
  11	     0	75.9	106.3	 680	OK
  12	     0	78.1	109.4	 686	OK
  13	     0	75.9	107.8	 685	OK
  14	     0	75.7	105.0	 686	OK
  15	     0	76.9	105.6	 676	OK
  16	     0	74.2	103.7	 679	OK
  17	     0	78.3	108.4	 695	OK
  18	     0	74.0	104.6	 684	OK
  19	     0	77.9	107.1	 682	OK
  20	     0	73.1	105.0	 706	OK
  21	     0	75.2	107.2	 700	OK
  22	     0	74.1	103.7	 697	OK
  23	     0	76.5	106.7	 690	OK
  24	     0	77.0	107.4	 699	OK
  25	     0	78.3	110.5	 700	OK
  26	     0	73.8	103.2	 686	OK
  27	     0	75.8	106.2	 692	OK
  28	     0	77.8	109.2	 701	OK
  29	     0	76.6	107.9	 685	OK
  30	     0	74.9	105.5	 697	OK
  31	     0	77.6	107.6	 702	OK
  32	     0	78.4	107.8	 696	OK
  33	     0	75.9	106.7	 698	OK
  34	     0	76.5	105.7	 684	OK
  35	     0	76.3	105.2	 702	OK
  36	     0	74.8	106.2	 704	OK
  37	     0	77.2	108.0	 690	OK
  38	     0	76.2	106.6	 684	OK
  39	     0	77.1	106.4	 713	OK
  40	     0	75.5	106.3	 719	OK
  41	     0	76.3	105.6	 703	OK
  42	     0	74.6	106.5	 710	OK
  43	     0	76.4	108.0	 697	OK
  44	     0	78.4	110.5	 709	OK
  45	     0	76.3	105.3	 699	OK
  46	     0	77.7	108.6	 698	OK
  47	     0	76.8	107.3	 709	OK
  48	     0	74.9	106.3	 721	OK
  49	     0	76.2	106.7	 702	OK
  50	     0	76.4	107.0	 711	OK
  51	     0	78.0	108.4	 719	OK
  52	     0	74.8	104.3	 718	OK
  53	     0	77.0	107.2	 708	OK
  54	     0	76.3	108.7	 710	OK
  55	     0	76.7	108.3	 716	OK
  56	     0	76.0	107.3	 698	OK
  57	     0	75.7	106.5	 729	OK
  58	     0	76.0	107.2	 694	OK
  59	     0	75.6	108.0	 704	OK
  60	     0	78.0	106.7	 706	OK
  61	     0	77.0	108.1	 707	OK
  62	     0	79.5	111.6	 695	OK
  63	     0	77.6	107.3	 726	OK
  64	     0	79.4	110.2	 707	OK
  65	     0	79.4	108.5	 716	OK
  66	     0	75.5	105.6	 704	OK
  67	     0	77.5	109.5	 706	OK
  68	     0	77.6	108.6	 731	OK
  69	     0	78.2	110.1	 700	OK
  70	     0	76.6	105.9	 706	OK
  71	     0	76.0	108.7	 716	OK
  72	     0	76.0	107.5	 703	OK
  73	     0	77.6	106.7	 718	OK
  74	     0	76.0	106.6	 711	OK
  75	     0	76.6	109.2	 707	OK
  76	     0	77.3	106.9	 702	OK
  77	     0	76.9	106.8	 687	OK
  78	     0	74.3	105.5	 717	OK
  79	     0	74.6	105.0	 706	OK
  80	     0	79.4	108.8	 684	OK
  81	     0	73.8	104.9	 703	OK
  82	     0	75.8	104.6	 681	OK
  83	     0	75.3	105.7	 699	OK
  84	     0	78.4	109.7	 697	OK
  85	     0	77.2	108.8	 692	OK
  86	     0	77.0	106.9	 699	OK
