#chan	code	gain	vt50	innse	comment
   0	     4	78.8	137.1	1962	inefficient
   1	     4	72.4	120.0	2454	inefficient
   2	     4	73.8	128.0	2372	inefficient
   3	     4	73.6	128.3	2592	inefficient
   4	     4	72.0	120.5	2830	inefficient
   5	     4	72.6	123.0	2658	inefficient
   6	     4	75.1	132.6	2280	inefficient
   7	     4	72.5	126.3	2418	inefficient
   8	     4	71.1	119.0	2603	inefficient
   9	     4	73.3	130.3	2193	inefficient
  10	     4	72.7	133.6	2008	inefficient
  11	     4	73.9	128.6	2042	inefficient
  12	     4	73.9	132.5	1873	inefficient
  13	     4	70.9	116.3	2563	inefficient
  14	     4	71.8	124.0	2403	inefficient
  15	     4	73.0	134.3	1896	inefficient
  16	     4	74.0	125.8	2145	inefficient
  17	     4	74.7	133.1	1812	inefficient
  18	     0	75.4	156.2	1627	OK
  19	     4	75.9	135.3	1776	inefficient
  20	     4	71.0	122.1	2146	inefficient
  21	     4	71.8	129.3	1864	inefficient
  22	     0	75.3	144.0	1607	OK
  23	     4	73.8	136.8	1643	inefficient
  24	     4	72.3	118.2	2354	inefficient
  25	     4	74.9	136.8	1715	inefficient
  26	     4	75.5	129.6	1956	inefficient
  27	     4	74.2	118.5	2346	inefficient
  28	     4	72.1	109.2	2758	inefficient
  29	     4	76.9	139.4	1712	inefficient
  30	     4	76.5	151.1	1615	inefficient
  31	     4	72.6	123.0	2154	inefficient
  32	     4	72.1	128.8	1972	inefficient
  33	     4	76.0	138.5	1748	inefficient
  34	     4	72.1	116.8	2462	inefficient
  35	     4	74.8	131.1	1974	inefficient
  36	     4	71.9	128.9	2007	inefficient
  37	     4	75.5	138.4	1801	inefficient
  38	     4	73.8	129.7	2065	inefficient
  39	     4	75.4	132.5	1967	inefficient
  40	     4	71.8	123.8	2258	inefficient
  41	     4	72.0	127.3	2125	inefficient
  42	     4	73.0	124.0	2320	inefficient
  43	     4	73.7	124.4	2228	inefficient
  44	     4	73.9	121.5	2427	inefficient
  45	     4	74.6	129.8	1992	inefficient
  46	     4	69.4	116.2	2489	inefficient
  47	     4	70.2	121.5	2333	inefficient
  48	     4	73.4	129.5	1979	inefficient
  49	     4	73.6	130.7	1927	inefficient
  50	     4	76.6	135.2	1877	inefficient
  51	     4	76.0	137.0	1868	inefficient
  52	     4	74.5	137.2	1826	inefficient
  53	     4	75.4	130.8	2008	inefficient
  54	     4	76.0	135.3	1925	inefficient
  55	     4	69.5	101.7	2972	inefficient
  56	     4	75.4	134.6	1923	inefficient
  57	     4	74.3	130.5	2104	inefficient
  58	     4	74.4	128.4	2160	inefficient
  59	     4	76.4	136.6	1925	inefficient
  60	     4	74.7	137.2	1852	inefficient
  61	     4	75.7	136.2	1840	inefficient
  62	     4	75.6	135.8	1889	inefficient
  63	     4	74.0	133.8	1893	inefficient
  64	     4	69.6	98.1	2837	inefficient
  65	     4	75.0	131.9	1923	inefficient
  66	     4	75.1	135.5	1852	inefficient
  67	     4	76.1	135.0	1946	inefficient
  68	     4	74.6	130.2	2055	inefficient
  69	 80000	73.0	138.0	1850	very high noise
  70	     4	73.4	127.5	2093	inefficient
  71	     4	72.9	132.3	1939	inefficient
  72	     4	72.9	124.8	2201	inefficient
  73	     4	76.0	134.6	1934	inefficient
  74	     4	71.4	127.3	2088	inefficient
  75	     4	76.5	138.8	1820	inefficient
  76	     4	75.9	127.9	2183	inefficient
  77	     4	73.2	124.7	2247	inefficient
  78	     4	76.7	139.8	1850	inefficient
  79	     4	75.1	134.6	1931	inefficient
  80	     4	73.2	130.7	2036	inefficient
  81	 80000	78.3	156.9	1757	very high noise
  82	     4	74.0	121.9	2296	inefficient
  83	     4	74.9	124.6	2289	inefficient
  84	     4	75.2	126.4	2153	inefficient
  85	     4	75.7	137.2	1894	inefficient
  86	     4	76.4	135.6	1887	inefficient
  87	     4	73.8	132.0	1974	inefficient
  88	     4	74.6	129.2	2084	inefficient
  89	     4	77.1	137.6	1908	inefficient
  90	     4	73.4	120.1	2446	inefficient
  91	     4	73.8	133.2	1963	inefficient
  92	     4	70.2	109.4	2752	inefficient
  93	     4	72.0	128.8	2012	inefficient
  94	     4	73.1	127.7	2082	inefficient
  95	     4	76.0	135.5	1893	inefficient
  96	     4	74.6	134.4	1938	inefficient
  97	     4	76.3	131.8	2082	inefficient
  98	     4	73.3	129.3	2031	inefficient
  99	     4	72.4	121.3	2393	inefficient
 100	     4	71.9	126.7	2234	inefficient
 101	     4	75.7	127.3	2271	inefficient
 102	     4	74.6	131.5	2043	inefficient
 103	     4	72.2	129.3	2091	inefficient
 104	     4	72.8	127.0	2116	inefficient
 105	     4	74.4	130.0	2015	inefficient
 106	     4	73.8	125.1	2241	inefficient
 107	 80000	75.5	152.1	1741	very high noise
 108	     4	74.9	132.9	1921	inefficient
 109	     4	75.9	133.6	1893	inefficient
 110	     4	75.9	142.9	1743	inefficient
 111	     4	75.9	128.2	2167	inefficient
 112	     4	73.7	122.7	2239	inefficient
 113	     4	74.5	145.6	1705	inefficient
 114	     4	70.3	92.5	2969	inefficient
 115	     4	74.0	130.8	1925	inefficient
 116	     4	74.2	124.9	2177	inefficient
 117	     4	75.7	132.8	1924	inefficient
 118	     4	69.7	93.3	2942	inefficient
 119	     4	72.7	118.1	2465	inefficient
 120	     4	75.0	132.7	1975	inefficient
 121	     4	73.2	110.8	2702	inefficient
 122	     4	75.1	131.1	1988	inefficient
 123	     4	74.9	132.6	1968	inefficient
 124	     4	73.2	127.9	2117	inefficient
 125	     4	76.1	136.2	1883	inefficient
 126	     4	77.8	134.7	1936	inefficient
 127	     4	75.7	146.9	1742	inefficient
 128	     4	74.7	132.0	1887	inefficient
 129	     4	78.8	137.8	1813	inefficient
 130	     4	76.8	124.3	2259	inefficient
 131	     4	76.5	134.3	1858	inefficient
 132	     4	74.1	129.5	1957	inefficient
 133	     0	79.1	149.9	1680	OK
 134	     4	78.9	141.9	1758	inefficient
 135	     4	73.6	111.4	2699	inefficient
 136	     4	73.5	105.1	2767	inefficient
 137	     4	76.9	136.8	1775	inefficient
 138	     4	77.9	140.5	1757	inefficient
 139	     4	75.9	133.9	1857	inefficient
 140	     4	78.1	134.7	1872	inefficient
 141	     4	76.6	132.6	1907	inefficient
 142	     4	73.7	130.0	1922	inefficient
 143	     4	76.6	138.3	1788	inefficient
 144	     4	75.2	133.2	1879	inefficient
 145	     4	74.6	132.9	1888	inefficient
 146	     4	78.2	140.8	1767	inefficient
 147	     4	74.7	123.5	2258	inefficient
 148	     4	78.2	137.3	1814	inefficient
 149	     4	75.8	133.8	1835	inefficient
 150	     4	78.5	147.8	1642	inefficient
 151	     4	74.6	121.0	2269	inefficient
 152	     4	75.9	132.9	1821	inefficient
 153	     4	77.6	138.1	1679	inefficient
 154	     4	77.9	138.7	1679	inefficient
 155	     0	77.9	142.6	1651	OK
 156	     0	76.7	149.9	1623	OK
 157	     4	78.4	138.6	1720	inefficient
 158	     4	77.4	135.4	1786	inefficient
 159	     4	77.9	141.1	1628	inefficient
 160	     4	78.4	136.6	1741	inefficient
 161	     4	82.3	146.5	1667	inefficient
 162	     4	77.0	134.7	1734	inefficient
 163	     4	76.4	132.8	1764	inefficient
 164	     4	77.7	139.0	1683	inefficient
 165	     4	73.3	102.7	2754	inefficient
 166	     4	78.2	138.3	1725	inefficient
 167	     4	76.7	133.5	1785	inefficient
 168	     4	77.8	143.1	1638	inefficient
 169	     4	74.3	116.3	2414	inefficient
 170	     4	77.0	131.7	1811	inefficient
 171	     4	76.1	133.9	1694	inefficient
 172	     4	76.7	133.6	1730	inefficient
 173	     4	78.7	141.7	1679	inefficient
 174	     4	74.6	126.6	1960	inefficient
 175	     4	78.0	139.8	1738	inefficient
 176	 80000	76.7	139.6	1769	very high noise
 177	     4	79.5	138.8	1777	inefficient
 178	     4	76.4	138.5	1800	inefficient
 179	     4	77.6	143.7	1690	inefficient
 180	     4	74.7	109.9	2508	inefficient
 181	     4	75.0	114.7	2431	inefficient
 182	     4	77.5	139.0	1670	inefficient
 183	     4	72.8	111.3	2479	inefficient
 184	     4	77.6	129.5	1864	inefficient
 185	     4	76.9	134.9	1711	inefficient
 186	     4	76.0	129.9	1835	inefficient
 187	     4	77.2	137.3	1664	inefficient
 188	     4	78.5	145.6	1627	inefficient
 189	     4	80.2	138.9	1706	inefficient
 190	     4	74.3	128.0	1907	inefficient
 191	     4	76.1	137.9	1665	inefficient
 192	     4	75.8	133.5	1695	inefficient
 193	     4	77.1	137.1	1725	inefficient
 194	 80000	76.8	139.7	1709	very high noise
 195	     4	78.0	143.6	1635	inefficient
 196	     4	74.1	115.9	2434	inefficient
 197	     4	76.0	135.7	1707	inefficient
 198	     0	76.7	139.0	1695	OK
 199	     4	76.9	136.3	1754	inefficient
 200	     4	75.2	130.5	1795	inefficient
 201	     4	77.8	131.6	1865	inefficient
 202	     0	76.3	170.9	1626	OK
 203	     4	77.9	135.2	1751	inefficient
 204	     4	77.6	142.3	1685	inefficient
 205	     4	77.6	136.7	1737	inefficient
 206	     4	74.9	131.8	1848	inefficient
 207	     4	75.2	131.6	1858	inefficient
 208	     4	75.9	136.0	1738	inefficient
 209	     4	74.7	138.1	1729	inefficient
 210	     4	74.5	114.1	2565	inefficient
 211	     4	75.2	134.9	1818	inefficient
 212	     4	75.3	133.7	1785	inefficient
 213	     4	75.2	130.5	1889	inefficient
 214	     4	76.1	137.6	1778	inefficient
 215	     4	69.5	84.0	3039	inefficient
 216	     4	74.6	130.0	2154	inefficient
 217	 80000	77.0	166.6	1794	very high noise
 218	     4	71.6	97.2	3005	inefficient
 219	     4	75.4	133.2	1991	inefficient
 220	     4	77.7	133.1	1978	inefficient
 221	     0	76.6	166.6	1676	OK
 222	     4	74.7	126.8	2062	inefficient
 223	     4	75.7	134.6	1887	inefficient
 224	     4	74.0	114.8	2548	inefficient
 225	     4	75.1	131.0	1942	inefficient
 226	     4	76.4	137.1	1795	inefficient
 227	     4	75.2	131.7	1926	inefficient
 228	     4	69.9	91.7	2908	inefficient
 229	     4	68.0	72.6	2996	inefficient
 230	     4	76.3	131.4	1960	inefficient
 231	     4	76.4	134.0	1901	inefficient
 232	     4	75.7	127.1	2132	inefficient
 233	     4	75.1	131.0	2003	inefficient
 234	     4	73.6	117.7	2423	inefficient
 235	     4	75.3	133.9	1866	inefficient
 236	     4	73.3	106.7	2808	inefficient
 237	     4	78.1	135.4	1885	inefficient
 238	     4	76.0	130.7	1988	inefficient
 239	     4	74.6	129.7	2011	inefficient
 240	     4	75.4	131.3	1924	inefficient
 241	     4	73.3	126.1	2147	inefficient
 242	     4	73.6	129.4	1948	inefficient
 243	     4	72.8	130.0	1972	inefficient
 244	     4	74.8	127.0	2074	inefficient
 245	     4	75.8	122.4	2301	inefficient
 246	     4	78.4	143.6	1775	inefficient
 247	     4	77.1	138.6	1824	inefficient
 248	 80000	76.0	143.6	1754	very high noise
 249	     4	76.1	127.3	2148	inefficient
 250	     4	75.8	130.8	2018	inefficient
 251	     4	77.8	145.2	1756	inefficient
 252	     4	75.7	135.0	1920	inefficient
 253	     4	76.2	143.2	1771	inefficient
 254	     4	79.3	138.5	1801	inefficient
 255	     4	76.1	131.4	1982	inefficient
 256	     0	77.5	169.3	1660	OK
 257	     4	77.0	124.5	2173	inefficient
 258	     4	81.5	140.9	1783	inefficient
 259	     0	82.7	154.6	1686	OK
 260	     4	76.4	110.2	2584	inefficient
 261	     4	83.2	147.5	1699	inefficient
 262	     4	81.2	139.2	1773	inefficient
 263	     4	80.0	137.3	1831	inefficient
 264	     0	82.5	159.9	1645	OK
 265	     4	81.0	141.6	1791	inefficient
 266	     4	82.0	142.0	1797	inefficient
 267	     4	80.6	141.6	1752	inefficient
 268	     4	79.2	133.8	1898	inefficient
 269	     4	80.5	140.6	1793	inefficient
 270	     4	81.9	143.0	1759	inefficient
 271	     4	81.1	142.0	1777	inefficient
 272	     4	81.8	135.7	1874	inefficient
 273	     4	82.4	137.5	1857	inefficient
 274	     4	80.3	144.9	1727	inefficient
 275	     4	77.3	125.6	2144	inefficient
 276	     4	78.3	134.7	1848	inefficient
