#chan	code	gain	vt50	innse	comment
   0	     4	78.0	134.8	2214	inefficient
   1	     4	72.8	128.5	2321	inefficient
   2	     4	73.5	125.3	2759	inefficient
   3	     4	73.3	127.1	2827	inefficient
   4	     4	72.0	123.2	2879	inefficient
   5	     4	71.9	122.4	2943	inefficient
   6	     4	73.6	118.9	2971	inefficient
   7	     4	72.2	124.8	2703	inefficient
   8	     4	71.6	130.5	2489	inefficient
   9	     4	72.2	120.5	2753	inefficient
  10	     4	70.8	113.1	2942	inefficient
  11	     4	73.4	122.0	2483	inefficient
  12	     4	73.0	121.1	2435	inefficient
  13	     4	71.4	123.7	2496	inefficient
  14	     4	71.0	118.3	2833	inefficient
  15	     4	71.9	124.4	2447	inefficient
  16	     4	72.9	115.4	2725	inefficient
  17	     4	74.5	131.7	1975	inefficient
  18	     4	72.6	117.7	2497	inefficient
  19	     4	75.5	135.3	1849	inefficient
  20	     4	71.4	129.8	1961	inefficient
  21	     4	70.9	117.6	2504	inefficient
  22	     4	74.4	134.6	1815	inefficient
  23	     4	72.8	127.8	2074	inefficient
  24	     4	71.7	112.6	2720	inefficient
  25	     4	74.3	131.2	2045	inefficient
  26	     4	75.2	127.9	2166	inefficient
  27	     4	74.9	129.3	2115	inefficient
  28	     4	72.7	118.2	2498	inefficient
  29	     4	75.9	132.0	2070	inefficient
  30	     4	73.9	122.8	2363	inefficient
  31	     4	72.1	120.2	2521	inefficient
  32	     4	71.8	123.1	2442	inefficient
  33	     4	75.6	139.4	1888	inefficient
  34	     4	72.2	120.4	2546	inefficient
  35	     4	74.5	128.5	2331	inefficient
  36	     4	69.4	106.3	2933	inefficient
  37	     4	74.6	128.8	2246	inefficient
  38	     4	73.2	123.2	2517	inefficient
  39	     4	74.7	125.6	2450	inefficient
  40	     4	68.1	92.5	3103	inefficient
  41	     4	72.0	130.6	2186	inefficient
  42	     4	73.2	126.3	2431	inefficient
  43	     4	73.5	122.7	2544	inefficient
  44	     4	72.6	111.7	2839	inefficient
  45	     4	74.5	127.7	2291	inefficient
  46	     4	68.4	110.4	2847	inefficient
  47	     4	70.6	124.4	2419	inefficient
  48	     4	72.9	126.3	2346	inefficient
  49	     4	72.7	123.0	2454	inefficient
  50	     4	75.9	128.7	2300	inefficient
  51	     4	72.8	106.6	2894	inefficient
  52	     4	72.6	118.4	2684	inefficient
  53	     4	73.6	112.2	2814	inefficient
  54	     4	76.0	137.8	1994	inefficient
  55	     4	71.8	124.0	2536	inefficient
  56	     4	74.7	128.5	2371	inefficient
  57	     4	73.6	124.7	2507	inefficient
  58	     4	74.4	130.7	2278	inefficient
  59	     4	76.0	135.3	2117	inefficient
  60	     4	73.8	127.2	2399	inefficient
  61	     4	74.9	125.3	2546	inefficient
  62	     4	74.4	123.4	2567	inefficient
  63	     4	73.4	132.8	2129	inefficient
  64	     4	73.0	131.1	2150	inefficient
  65	     4	74.2	125.5	2429	inefficient
  66	     4	73.1	116.1	2759	inefficient
  67	     4	71.6	97.6	3095	inefficient
  68	     4	75.1	137.3	2057	inefficient
  69	     4	71.7	124.5	2437	inefficient
  70	     4	72.9	125.2	2424	inefficient
  71	     4	72.2	125.3	2380	inefficient
  72	     4	72.7	122.1	2542	inefficient
  73	     4	75.3	129.2	2327	inefficient
  74	     4	69.4	107.3	2941	inefficient
  75	     4	74.6	123.1	2541	inefficient
  76	 80000	77.4	165.6	1809	very high noise
  77	     4	72.5	118.9	2632	inefficient
  78	     4	75.4	128.3	2343	inefficient
  79	     4	74.7	129.5	2326	inefficient
  80	     4	72.6	125.2	2430	inefficient
  81	     4	77.7	150.4	1836	inefficient
