#chan	code	gain	vt50	innse	comment
   0	     0	77.3	147.8	 617	OK
   1	     0	73.0	140.8	 586	OK
   2	     0	74.1	143.3	 614	OK
   3	     0	74.3	142.9	 600	OK
   4	     0	73.2	140.4	 628	OK
   5	     0	73.4	140.2	 626	OK
   6	     0	75.2	145.3	 622	OK
   7	     0	73.0	141.3	 619	OK
   8	     0	72.0	141.1	 618	OK
   9	     0	73.3	141.2	 628	OK
  10	     0	72.5	139.4	 621	OK
  11	     0	74.0	141.2	 614	OK
  12	     0	73.6	142.3	 641	OK
  13	     0	71.7	138.9	 645	OK
  14	     0	72.1	139.3	 657	OK
  15	     0	72.4	140.0	 644	OK
  16	     0	74.3	143.4	 648	OK
  17	     0	74.1	144.3	 637	OK
  18	     0	73.4	141.8	 652	OK
  19	     0	75.1	144.8	 656	OK
  20	     0	71.1	136.7	 651	OK
  21	     0	71.4	135.4	 650	OK
  22	     0	73.9	140.5	 670	OK
  23	     0	72.8	138.5	 661	OK
  24	     0	73.4	141.6	 650	OK
  25	     0	73.8	141.5	 668	OK
  26	     0	75.4	142.9	 663	OK
  27	     0	74.9	142.5	 655	OK
  28	     0	73.7	139.6	 662	OK
  29	     0	76.0	144.6	 650	OK
  30	     0	74.4	143.1	 669	OK
  31	     0	72.4	138.1	 665	OK
  32	     0	71.7	138.8	 665	OK
  33	     0	74.7	144.1	 653	OK
  34	     0	72.7	138.2	 645	OK
  35	     0	74.4	142.9	 652	OK
  36	     0	71.6	136.7	 630	OK
  37	     0	74.6	140.8	 665	OK
  38	     0	73.7	139.8	 670	OK
  39	     0	74.9	142.2	 639	OK
  40	     0	72.0	138.8	 655	OK
  41	     0	71.9	137.7	 666	OK
  42	     0	73.3	142.2	 675	OK
  43	     0	74.0	142.3	 661	OK
  44	     0	74.5	143.0	 672	OK
  45	     0	74.5	142.7	 635	OK
  46	     0	70.3	134.4	 658	OK
  47	     0	70.6	137.0	 672	OK
  48	     0	73.0	138.4	 659	OK
  49	     0	73.3	140.3	 671	OK
  50	     0	76.0	143.6	 654	OK
  51	     0	75.4	142.6	 679	OK
  52	     0	73.5	139.5	 655	OK
  53	     0	75.3	143.4	 665	OK
  54	     0	75.6	144.2	 675	OK
  55	     0	72.1	140.0	 659	OK
  56	     0	75.0	140.7	 670	OK
  57	     0	74.0	141.1	 647	OK
  58	     0	74.2	142.0	 697	OK
  59	     0	75.7	144.7	 670	OK
  60	     0	73.9	142.9	 683	OK
  61	     0	75.2	145.1	 664	OK
  62	     0	74.8	144.2	 663	OK
  63	     0	73.3	139.7	 649	OK
  64	     0	72.6	140.4	 645	OK
  65	     0	74.5	140.5	 668	OK
  66	     0	74.3	143.5	 657	OK
  67	     0	75.2	143.5	 668	OK
  68	     0	74.5	143.4	 660	OK
  69	     0	71.9	139.7	 664	OK
  70	     0	73.4	141.2	 665	OK
  71	     0	72.4	138.0	 658	OK
  72	     0	72.9	139.2	 655	OK
  73	     0	75.2	143.4	 662	OK
  74	     0	71.3	137.4	 674	OK
  75	     0	75.3	143.2	 678	OK
  76	     0	75.8	144.7	 676	OK
  77	     0	73.5	138.9	 657	OK
  78	     0	75.9	145.2	 661	OK
  79	     0	74.6	142.5	 655	OK
  80	     0	73.0	140.6	 675	OK
  81	     0	76.4	146.3	 670	OK
  82	     0	74.5	143.4	 650	OK
  83	     0	75.3	142.9	 667	OK
  84	     0	75.4	143.3	 647	OK
  85	     0	75.0	142.9	 661	OK
  86	     0	75.9	144.0	 670	OK
  87	     0	73.7	142.1	 674	OK
  88	     0	74.5	142.6	 639	OK
  89	     0	76.2	145.5	 663	OK
  90	     0	73.9	140.2	 646	OK
  91	     0	73.3	139.6	 652	OK
  92	     0	71.8	138.5	 655	OK
  93	     0	71.7	138.1	 644	OK
  94	     0	72.9	141.3	 640	OK
  95	     0	75.7	144.0	 646	OK
  96	     0	73.8	142.3	 651	OK
  97	     0	76.1	144.9	 659	OK
  98	     0	72.9	138.7	 644	OK
  99	     0	73.4	140.5	 641	OK
 100	     0	72.0	137.9	 661	OK
 101	     0	76.1	144.9	 666	OK
 102	     0	74.3	143.4	 659	OK
 103	     0	72.0	135.7	 668	OK
 104	     0	72.8	137.6	 650	OK
 105	     0	74.2	139.7	 651	OK
 106	     0	74.2	139.7	 636	OK
 107	     0	73.7	141.2	 642	OK
 108	     0	74.7	142.2	 638	OK
 109	     0	75.5	142.7	 660	OK
 110	     0	74.4	141.5	 639	OK
 111	     0	76.3	145.9	 669	OK
 112	     0	74.1	141.3	 665	OK
 113	     0	73.2	141.1	 661	OK
 114	     0	74.0	139.9	 631	OK
 115	     0	73.7	140.1	 657	OK
 116	     0	74.7	141.8	 642	OK
 117	     0	75.5	142.3	 657	OK
 118	     0	72.9	139.1	 646	OK
 119	     0	73.6	138.5	 645	OK
 120	     0	74.8	142.2	 660	OK
 121	     0	74.9	142.6	 654	OK
 122	     0	75.3	143.3	 653	OK
 123	     0	74.7	141.5	 650	OK
 124	     0	73.2	140.4	 643	OK
 125	     0	75.7	142.0	 654	OK
 126	     0	77.7	148.7	 652	OK
 127	     0	74.5	140.1	 662	OK
 128	     0	74.6	142.5	 644	OK
 129	     0	78.2	148.6	 670	OK
 130	     0	77.8	147.1	 639	OK
 131	     0	76.3	145.6	 659	OK
 132	     0	73.9	142.1	 667	OK
 133	     0	77.6	148.1	 650	OK
 134	     0	77.9	146.0	 660	OK
 135	     0	75.1	141.8	 662	OK
 136	     0	75.9	145.2	 664	OK
 137	     0	76.3	144.3	 638	OK
 138	     0	77.0	147.3	 656	OK
 139	     0	75.5	144.1	 670	OK
 140	     0	77.9	147.6	 669	OK
 141	     0	76.5	143.9	 678	OK
 142	     0	73.6	140.6	 673	OK
 143	     0	75.8	142.6	 652	OK
 144	     0	75.0	141.9	 672	OK
 145	     0	74.1	140.4	 670	OK
 146	     0	77.4	149.1	 652	OK
 147	     0	75.5	143.6	 683	OK
 148	     0	77.7	144.8	 671	OK
 149	     0	75.8	144.8	 656	OK
 150	     0	77.1	146.8	 660	OK
 151	     0	75.0	141.9	 654	OK
 152	     0	75.8	143.1	 660	OK
 153	     0	76.8	145.1	 654	OK
 154	     0	77.0	145.9	 634	OK
 155	     0	76.8	146.7	 669	OK
 156	     0	75.1	142.8	 648	OK
 157	     0	77.4	146.2	 658	OK
 158	     0	77.1	145.7	 670	OK
 159	     0	76.7	145.4	 635	OK
 160	     0	77.9	147.2	 658	OK
 161	   200	80.9	153.9	 651	high gain
 162	     0	76.9	146.0	 652	OK
 163	     0	76.0	143.9	 650	OK
 164	     0	77.0	146.5	 661	OK
 165	     0	75.8	145.5	 662	OK
 166	     0	77.4	145.2	 657	OK
 167	     0	76.6	145.0	 655	OK
 168	     0	76.4	144.2	 653	OK
 169	     0	75.7	142.5	 653	OK
 170	     0	77.0	146.2	 653	OK
 171	     0	75.6	143.7	 646	OK
 172	     0	76.4	145.4	 660	OK
 173	     0	77.8	145.5	 662	OK
 174	     0	74.8	143.4	 655	OK
 175	     0	77.2	146.1	 642	OK
 176	     0	75.8	144.0	 655	OK
 177	     0	78.9	148.7	 646	OK
 178	     0	75.7	143.6	 650	OK
 179	     0	76.2	145.4	 655	OK
 180	     0	76.8	144.4	 637	OK
 181	     0	76.5	145.1	 639	OK
 182	     0	76.5	144.0	 628	OK
 183	     0	74.4	144.0	 626	OK
 184	     0	77.8	148.0	 629	OK
 185	     0	76.2	145.8	 624	OK
 186	     0	76.1	144.1	 638	OK
 187	     0	76.5	147.2	 636	OK
 188	     0	77.0	143.5	 642	OK
 189	     0	79.3	148.9	 626	OK
 190	     0	74.4	140.8	 645	OK
 191	     0	75.3	142.5	 649	OK
 192	     0	75.7	144.3	 630	OK
 193	     0	76.5	144.7	 629	OK
 194	     0	75.9	144.5	 645	OK
 195	     0	76.6	144.2	 640	OK
 196	     0	75.0	141.2	 641	OK
 197	     0	75.4	143.1	 633	OK
 198	     0	75.7	143.8	 649	OK
 199	     0	76.1	146.4	 639	OK
 200	     0	75.1	141.5	 642	OK
 201	     0	77.9	147.4	 636	OK
 202	     0	74.6	140.5	 636	OK
 203	     0	77.4	145.8	 640	OK
 204	     0	76.6	146.8	 635	OK
 205	     0	76.8	144.4	 649	OK
 206	     0	74.6	140.4	 656	OK
 207	     0	74.8	142.1	 653	OK
 208	     0	75.5	142.8	 626	OK
 209	     0	73.9	140.1	 635	OK
 210	     0	75.8	144.8	 646	OK
 211	     0	74.9	143.1	 634	OK
 212	     0	75.2	143.4	 645	OK
 213	     0	75.0	141.9	 635	OK
 214	     0	75.4	142.4	 628	OK
 215	     0	74.7	141.3	 632	OK
 216	     0	74.7	142.5	 655	OK
 217	     0	75.8	144.1	 644	OK
 218	     0	75.3	142.3	 655	OK
 219	     0	75.3	144.2	 653	OK
 220	     0	77.6	147.4	 650	OK
 221	     0	74.8	142.2	 664	OK
 222	     0	75.2	141.6	 659	OK
 223	     0	75.4	139.9	 645	OK
 224	     0	75.7	144.6	 661	OK
 225	     0	75.3	143.2	 669	OK
 226	     0	76.1	145.1	 667	OK
 227	     0	75.1	143.1	 669	OK
 228	     0	74.1	141.2	 665	OK
 229	     0	75.5	141.8	 666	OK
 230	     0	76.7	144.4	 645	OK
 231	     0	76.2	144.6	 659	OK
 232	     0	76.3	145.5	 674	OK
 233	     0	75.0	142.9	 649	OK
 234	     0	74.8	140.3	 657	OK
 235	     0	75.2	142.4	 672	OK
 236	     0	75.7	144.7	 669	OK
 237	     0	77.8	143.6	 653	OK
 238	     0	76.5	143.2	 676	OK
 239	     0	74.6	142.5	 658	OK
 240	     0	75.2	142.2	 660	OK
 241	     0	73.4	136.7	 643	OK
 242	     0	73.6	141.1	 673	OK
 243	     0	72.5	138.8	 667	OK
 244	     0	75.2	143.6	 651	OK
 245	     0	76.7	145.0	 655	OK
 246	     0	77.5	148.5	 659	OK
 247	     0	76.5	143.0	 633	OK
 248	     0	74.8	142.6	 652	OK
 249	     0	76.5	147.2	 645	OK
 250	     0	75.8	143.4	 663	OK
 251	     0	76.6	147.2	 672	OK
 252	     0	75.3	143.8	 660	OK
 253	     0	75.3	144.2	 676	OK
 254	     0	78.7	149.0	 662	OK
 255	     0	75.6	142.5	 665	OK
 256	     0	77.1	145.2	 646	OK
 257	     0	78.1	149.3	 634	OK
 258	     0	81.2	151.6	 632	OK
