#chan	code	gain	vt50	innse	comment
   0	     4	83.7	134.1	1941	inefficient
   1	     4	80.8	124.7	2346	inefficient
   2	     4	73.1	83.8	3389	inefficient
   3	     4	76.2	109.8	2986	inefficient
   4	     4	74.5	94.5	3225	inefficient
   5	     4	81.0	139.7	1698	inefficient
   6	     4	79.6	135.7	1797	inefficient
   7	     4	76.5	98.7	3117	inefficient
   8	     4	77.9	131.3	1940	inefficient
   9	     4	82.9	139.7	1768	inefficient
  10	     4	75.6	126.2	2164	inefficient
  11	     4	74.7	105.5	3036	inefficient
  12	     4	75.4	100.2	3163	inefficient
  13	     4	73.5	99.5	3198	inefficient
  14	     4	77.5	131.0	1947	inefficient
  15	     4	76.6	112.5	2790	inefficient
  16	     4	76.6	131.2	1919	inefficient
  17	     4	74.5	93.0	3240	inefficient
  18	     4	71.0	91.6	3192	inefficient
  19	     4	79.9	134.6	1854	inefficient
  20	     4	69.8	86.3	3232	inefficient
  21	     4	78.6	138.3	1692	inefficient
  22	     4	77.0	139.8	1666	inefficient
  23	     4	78.0	129.0	1995	inefficient
  24	     4	76.3	115.1	2669	inefficient
  25	     4	76.0	102.0	2966	inefficient
  26	     4	69.8	87.8	3240	inefficient
  27	     4	77.3	126.0	2157	inefficient
  28	     4	78.1	118.3	2492	inefficient
  29	     4	78.6	133.6	1829	inefficient
  30	     4	71.1	85.7	3260	inefficient
  31	     4	79.5	130.6	1967	inefficient
  32	     4	81.7	145.9	1653	inefficient
  33	     4	77.3	121.0	2416	inefficient
  34	     4	76.2	116.1	2580	inefficient
  35	     4	78.4	134.5	1811	inefficient
  36	     4	74.5	107.6	2827	inefficient
  37	     4	80.3	143.2	1626	inefficient
  38	     4	78.3	131.8	1914	inefficient
  39	     4	80.3	149.0	1604	inefficient
  40	     4	72.6	94.1	3181	inefficient
  41	     4	78.6	135.3	1826	inefficient
  42	     4	77.1	132.4	1865	inefficient
  43	     4	77.5	126.2	2188	inefficient
  44	     4	80.3	135.4	1828	inefficient
  45	     4	77.3	125.5	2244	inefficient
  46	     4	79.2	130.5	2003	inefficient
  47	     4	78.2	129.5	2010	inefficient
  48	     4	75.9	122.7	2345	inefficient
  49	     4	75.1	108.1	2888	inefficient
  50	     4	77.0	122.4	2307	inefficient
  51	     4	81.3	145.9	1683	inefficient
  52	     4	76.2	124.7	2218	inefficient
  53	     4	78.4	127.3	2204	inefficient
  54	     4	77.8	132.2	1910	inefficient
  55	     4	73.7	93.8	3198	inefficient
  56	     4	77.7	133.8	1833	inefficient
  57	     4	73.6	102.2	3026	inefficient
  58	     4	77.6	129.8	1999	inefficient
  59	     4	73.8	103.9	2889	inefficient
  60	     4	80.2	138.8	1743	inefficient
  61	     4	72.7	82.0	3244	inefficient
  62	     4	79.8	126.4	2289	inefficient
  63	     4	80.5	142.1	1687	inefficient
  64	     4	81.1	138.5	1726	inefficient
  65	     4	80.5	130.5	2033	inefficient
  66	     4	77.7	132.6	1829	inefficient
  67	     4	80.2	143.0	1670	inefficient
  68	     4	78.3	123.8	2275	inefficient
  69	     4	79.5	132.0	1935	inefficient
  70	     4	76.9	122.5	2340	inefficient
  71	     4	77.3	124.9	2195	inefficient
  72	     4	73.9	103.9	2921	inefficient
  73	     4	79.5	136.7	1729	inefficient
