#chan	code	gain	vt50	innse	comment
   0	     4	80.8	136.8	1559	inefficient
   1	     4	75.1	136.2	1521	inefficient
   2	     4	74.4	119.3	2272	inefficient
   3	     4	76.1	135.0	1723	inefficient
   4	     4	73.3	119.0	2243	inefficient
   5	     4	74.5	131.5	1731	inefficient
   6	     4	76.8	135.0	1630	inefficient
   7	     4	74.0	129.6	1731	inefficient
   8	     4	73.4	133.4	1602	inefficient
   9	     4	74.8	132.9	1639	inefficient
  10	     4	73.5	127.9	1722	inefficient
  11	     4	74.2	120.8	2064	inefficient
  12	     4	75.2	134.0	1591	inefficient
  13	     4	72.8	128.3	1697	inefficient
  14	     0	74.7	144.3	1479	OK
  15	     4	74.2	135.3	1570	inefficient
  16	     4	76.0	135.9	1577	inefficient
  17	     0	77.0	149.8	1509	OK
  18	     4	74.6	130.4	1744	inefficient
  19	     4	73.6	105.0	2648	inefficient
  20	     4	70.8	114.0	2400	inefficient
  21	     4	73.0	130.2	1654	inefficient
  22	     4	75.6	136.8	1553	inefficient
  23	     4	72.3	112.3	2343	inefficient
  24	     4	74.2	127.8	1793	inefficient
  25	     4	75.9	137.1	1569	inefficient
  26	     4	76.0	126.7	1885	inefficient
  27	     4	75.8	128.3	1810	inefficient
  28	     4	72.8	110.1	2532	inefficient
  29	     4	78.4	143.3	1523	inefficient
  30	     4	72.7	102.7	2692	inefficient
  31	     4	73.6	129.0	1754	inefficient
  32	     4	73.0	127.3	1744	inefficient
  33	     4	75.6	128.4	1775	inefficient
  34	     4	73.4	124.2	1916	inefficient
  35	     4	76.2	135.1	1602	inefficient
  36	     4	71.9	121.3	2080	inefficient
  37	     4	75.6	128.9	1745	inefficient
  38	     4	75.0	131.3	1702	inefficient
  39	     4	76.4	134.5	1609	inefficient
  40	     4	72.4	120.0	2119	inefficient
  41	     4	72.7	126.4	1792	inefficient
  42	     4	75.2	134.0	1588	inefficient
  43	     4	75.8	135.3	1566	inefficient
  44	     4	74.4	118.7	2223	inefficient
  45	     4	74.6	118.2	2234	inefficient
  46	     4	71.5	129.6	1706	inefficient
  47	     4	72.4	132.2	1611	inefficient
  48	     4	74.0	126.2	1825	inefficient
  49	     4	73.1	114.4	2428	inefficient
  50	     4	78.0	139.6	1576	inefficient
  51	     4	76.8	134.6	1677	inefficient
  52	     4	74.4	127.8	1807	inefficient
  53	     4	75.2	117.7	2224	inefficient
  54	     4	76.8	133.2	1635	inefficient
  55	     4	73.8	131.9	1647	inefficient
  56	     0	77.8	151.6	1520	OK
  57	     4	76.2	139.6	1547	inefficient
  58	     4	75.5	130.7	1663	inefficient
  59	     4	77.2	134.3	1688	inefficient
  60	     4	76.2	138.6	1529	inefficient
  61	     4	77.1	137.4	1560	inefficient
  62	     4	76.9	137.6	1583	inefficient
  63	     4	75.2	135.0	1597	inefficient
  64	     4	74.3	133.4	1567	inefficient
  65	     4	76.3	136.4	1567	inefficient
  66	     0	77.3	155.8	1456	OK
  67	     4	77.1	135.9	1580	inefficient
  68	     0	76.9	145.3	1517	OK
  69	     4	72.5	123.2	1952	inefficient
  70	     4	74.5	129.9	1668	inefficient
  71	     4	73.8	130.0	1665	inefficient
  72	     4	74.6	134.1	1559	inefficient
  73	     4	75.5	119.7	2163	inefficient
  74	     0	72.9	173.8	1513	OK
  75	     4	76.9	135.7	1577	inefficient
  76	     4	77.6	137.4	1562	inefficient
  77	     4	74.7	131.2	1670	inefficient
  78	     4	77.9	140.9	1540	inefficient
  79	     4	76.2	132.5	1679	inefficient
  80	     4	73.4	124.8	1921	inefficient
  81	     4	78.6	142.0	1532	inefficient
  82	     4	75.1	124.8	1919	inefficient
  83	     4	74.9	116.0	2287	inefficient
  84	     4	76.9	136.5	1580	inefficient
  85	     4	76.0	127.4	1796	inefficient
  86	     4	77.2	133.1	1605	inefficient
  87	     4	75.1	133.6	1592	inefficient
  88	     4	75.4	131.5	1640	inefficient
  89	     4	77.8	135.0	1540	inefficient
  90	     4	73.7	116.9	2216	inefficient
  91	     4	74.7	131.6	1611	inefficient
  92	     4	70.7	105.7	2640	inefficient
  93	     4	73.0	130.8	1619	inefficient
  94	     4	74.4	133.3	1561	inefficient
  95	     4	78.0	145.6	1481	inefficient
  96	     4	75.4	131.8	1612	inefficient
  97	     4	77.4	134.1	1626	inefficient
  98	     4	73.6	126.6	1838	inefficient
  99	     4	75.0	135.8	1547	inefficient
 100	     4	72.2	119.0	2120	inefficient
 101	     4	77.9	137.3	1585	inefficient
 102	     4	75.7	133.4	1580	inefficient
 103	     4	73.6	131.2	1655	inefficient
 104	     4	74.3	133.6	1579	inefficient
 105	     4	75.4	131.5	1663	inefficient
 106	     0	76.9	147.9	1484	OK
 107	     4	74.6	125.6	1831	inefficient
 108	     4	75.6	130.9	1654	inefficient
 109	     4	76.4	130.8	1678	inefficient
 110	     4	75.6	130.3	1689	inefficient
 111	     4	76.8	125.8	1901	inefficient
 112	     4	74.1	119.3	2118	inefficient
 113	     4	75.0	136.2	1568	inefficient
 114	     4	75.1	132.3	1576	inefficient
 115	     4	75.2	132.1	1587	inefficient
 116	     0	77.5	161.7	1480	OK
 117	     4	76.4	130.9	1651	inefficient
 118	     4	73.2	121.0	2062	inefficient
 119	     4	73.2	114.3	2300	inefficient
 120	     4	75.9	130.8	1622	inefficient
 121	     4	72.0	93.7	2844	inefficient
 122	     4	76.2	128.9	1753	inefficient
 123	     4	76.0	134.2	1567	inefficient
 124	     4	74.9	136.2	1517	inefficient
 125	     4	77.0	133.9	1582	inefficient
 126	     4	79.8	142.7	1497	inefficient
 127	     4	76.2	133.2	1553	inefficient
 128	     4	75.5	137.7	1574	inefficient
 129	     4	79.6	138.1	1561	inefficient
 130	     4	77.3	120.0	2110	inefficient
 131	     4	76.8	131.6	1651	inefficient
 132	     4	74.3	126.6	1774	inefficient
 133	     4	79.0	137.4	1508	inefficient
 134	     4	78.2	128.6	1808	inefficient
 135	     4	74.6	115.9	2279	inefficient
 136	     4	76.5	130.3	1709	inefficient
 137	     4	77.8	137.3	1545	inefficient
 138	     4	78.7	140.5	1542	inefficient
 139	     4	77.1	137.3	1556	inefficient
 140	     4	79.5	140.7	1519	inefficient
 141	     4	77.2	129.7	1720	inefficient
 142	     4	74.9	134.4	1566	inefficient
