#chan	code	gain	vt50	innse	comment
   0	     0	80.3	111.1	 674	OK
   1	     0	79.3	109.9	 660	OK
   2	     0	77.6	108.5	 638	OK
   3	     0	75.4	105.3	 662	OK
   4	     0	76.9	110.1	 653	OK
   5	     0	77.7	109.0	 649	OK
   6	     0	77.2	108.7	 658	OK
   7	     0	78.4	108.5	 661	OK
   8	     0	75.3	106.2	 658	OK
   9	     0	79.8	110.8	 665	OK
  10	     0	72.6	105.3	 663	OK
  11	     0	75.1	106.6	 651	OK
  12	     0	77.2	110.6	 663	OK
  13	     0	75.1	104.8	 671	OK
  14	     0	74.9	106.4	 675	OK
  15	     0	75.9	107.6	 674	OK
  16	     0	73.6	104.4	 673	OK
  17	     0	77.5	109.4	 667	OK
  18	     0	72.9	105.2	 682	OK
  19	     0	77.2	108.0	 667	OK
  20	     0	72.3	102.1	 658	OK
  21	     0	74.4	105.6	 656	OK
  22	     0	73.6	104.9	 677	OK
  23	     0	75.4	107.4	 678	OK
  24	     0	75.6	108.1	 680	OK
  25	     0	78.1	108.7	 674	OK
  26	     0	72.0	103.6	 686	OK
  27	     0	75.3	106.0	 691	OK
  28	     0	77.6	106.6	 676	OK
  29	     0	75.5	105.4	 683	OK
  30	     0	74.2	106.9	 688	OK
  31	     0	77.1	108.6	 685	OK
  32	     0	77.5	109.2	 673	OK
  33	     0	76.2	105.6	 682	OK
  34	     0	75.1	106.3	 675	OK
  35	     0	74.9	105.5	 672	OK
  36	     0	74.3	104.7	 687	OK
  37	     0	76.2	106.1	 692	OK
  38	     0	75.5	105.3	 679	OK
  39	     0	75.8	107.0	 680	OK
  40	     0	74.8	104.1	 677	OK
  41	     0	76.1	106.5	 682	OK
  42	     0	74.3	107.6	 682	OK
  43	     0	75.4	106.5	 680	OK
  44	     0	77.5	107.9	 680	OK
  45	     0	75.1	106.7	 668	OK
  46	     0	76.8	108.6	 687	OK
  47	     0	75.9	107.7	 684	OK
  48	     0	74.2	104.4	 710	OK
  49	     0	75.7	106.9	 682	OK
  50	     0	75.3	104.8	 678	OK
  51	     0	76.9	108.7	 674	OK
  52	     0	73.4	105.7	 715	OK
  53	     0	76.4	107.7	 684	OK
  54	     0	76.0	106.5	 674	OK
  55	     0	76.2	107.8	 668	OK
  56	     0	74.6	107.8	 686	OK
  57	     0	74.7	105.8	 696	OK
  58	     0	75.1	107.3	 673	OK
  59	     0	75.1	106.5	 679	OK
  60	     0	77.4	108.1	 685	OK
  61	     0	76.7	109.8	 692	OK
  62	     0	78.6	109.8	 681	OK
  63	     0	77.1	108.4	 679	OK
  64	     0	78.0	110.8	 669	OK
  65	     0	78.1	110.1	 691	OK
  66	     0	74.6	106.7	 688	OK
  67	     0	76.7	108.6	 685	OK
  68	     0	76.1	105.4	 671	OK
  69	     0	76.6	106.7	 694	OK
  70	     0	74.3	105.6	 697	OK
  71	     0	75.8	108.9	 676	OK
  72	     0	75.1	105.5	 684	OK
  73	     0	76.5	106.9	 681	OK
  74	     0	74.8	105.0	 699	OK
  75	     0	76.3	108.2	 682	OK
  76	     0	76.8	106.8	 690	OK
  77	     0	75.8	108.2	 702	OK
  78	     0	73.0	103.7	 702	OK
  79	     0	73.7	104.0	 689	OK
  80	     0	78.0	108.8	 679	OK
  81	     0	73.5	106.3	 675	OK
  82	     0	75.1	107.7	 687	OK
  83	     0	75.1	105.2	 691	OK
  84	     0	78.2	109.2	 666	OK
  85	     0	76.3	107.0	 680	OK
  86	     0	76.2	106.9	 695	OK
  87	     0	74.1	105.0	 694	OK
  88	     0	75.4	105.4	 682	OK
  89	     0	77.8	109.8	 678	OK
  90	     0	74.9	105.8	 676	OK
  91	     0	75.1	108.7	 684	OK
  92	     0	73.0	105.3	 689	OK
  93	     0	75.2	105.7	 696	OK
  94	     0	75.3	107.2	 679	OK
  95	     0	76.4	108.0	 670	OK
  96	     0	72.9	102.8	 691	OK
  97	     0	73.0	104.7	 683	OK
  98	     0	74.0	103.1	 688	OK
  99	     0	76.8	107.7	 677	OK
 100	     0	74.6	106.7	 687	OK
 101	     0	76.7	109.2	 678	OK
 102	     0	76.8	107.4	 672	OK
 103	     0	76.2	107.9	 691	OK
 104	     0	75.4	105.8	 666	OK
 105	     0	77.0	107.2	 679	OK
 106	     0	73.2	103.2	 665	OK
 107	     0	76.6	106.8	 683	OK
 108	     0	76.7	108.2	 676	OK
 109	     0	78.0	109.4	 669	OK
 110	     0	78.2	108.5	 648	OK
 111	     0	75.3	107.2	 667	OK
 112	     0	76.0	109.4	 671	OK
 113	     0	77.7	108.2	 671	OK
 114	     0	78.2	109.4	 679	OK
 115	     0	77.6	109.4	 679	OK
 116	     0	74.1	104.0	 672	OK
 117	     0	74.2	104.6	 676	OK
 118	     0	78.1	110.0	 664	OK
 119	     0	76.9	107.1	 656	OK
 120	     0	77.0	108.3	 669	OK
 121	     0	75.1	108.1	 674	OK
 122	     0	74.6	105.8	 673	OK
 123	     0	79.1	107.3	 647	OK
 124	     0	77.7	110.3	 677	OK
 125	     0	77.2	108.5	 688	OK
 126	     0	75.4	105.6	 680	OK
 127	     0	79.9	111.3	 669	OK
 128	     0	72.4	103.3	 687	OK
 129	     0	74.8	104.0	 681	OK
 130	     0	72.9	101.7	 699	OK
 131	     0	73.1	102.2	 693	OK
 132	     0	74.5	105.9	 701	OK
 133	     0	71.6	102.5	 705	OK
 134	     0	69.6	100.2	 694	OK
 135	     0	69.7	100.8	 686	OK
 136	     0	69.6	100.1	 707	OK
 137	     0	72.6	102.4	 680	OK
 138	     0	71.0	101.4	 697	OK
 139	     0	70.6	101.2	 697	OK
 140	     0	71.6	102.6	 690	OK
 141	     0	69.5	99.0	 695	OK
 142	     0	69.6	100.1	 687	OK
 143	     0	69.8	101.5	 714	OK
 144	     0	70.5	100.6	 685	OK
 145	     0	69.7	100.0	 681	OK
 146	     0	70.7	102.1	 660	OK
 147	     0	69.1	101.4	 692	OK
 148	     0	69.9	100.3	 682	OK
 149	     0	67.7	96.7	 672	OK
 150	     0	67.5	97.5	 683	OK
 151	     0	70.9	101.1	 707	OK
 152	     0	68.7	98.6	 704	OK
 153	     0	69.5	100.3	 691	OK
 154	     0	71.2	101.8	 685	OK
 155	     0	69.1	100.1	 688	OK
 156	     0	68.0	99.7	 680	OK
 157	     0	69.0	100.3	 684	OK
 158	     0	66.8	98.0	 691	OK
 159	     0	69.7	99.7	 695	OK
 160	     0	69.7	97.9	 683	OK
 161	     0	67.8	100.2	 693	OK
 162	     0	72.9	102.4	 696	OK
 163	     0	69.8	103.1	 690	OK
 164	     0	70.0	100.4	 685	OK
 165	     0	70.2	99.6	 696	OK
 166	     0	69.6	101.3	 695	OK
 167	     0	66.5	97.0	 709	OK
 168	     0	71.1	102.6	 699	OK
 169	     0	72.8	101.8	 690	OK
 170	     0	70.6	102.2	 689	OK
 171	     0	72.3	101.6	 677	OK
 172	     0	67.6	96.8	 689	OK
 173	     0	68.9	97.9	 711	OK
 174	     0	71.1	102.7	 701	OK
 175	     0	70.5	101.2	 694	OK
 176	     0	70.4	100.5	 690	OK
 177	     0	71.1	100.8	 684	OK
 178	     0	72.2	102.1	 702	OK
 179	     0	69.8	101.6	 704	OK
 180	     0	67.8	97.6	 715	OK
 181	     0	69.3	100.7	 701	OK
 182	     0	73.8	103.2	 692	OK
 183	     0	71.2	101.9	 702	OK
 184	     0	66.3	96.9	 695	OK
 185	     0	68.6	100.5	 681	OK
 186	     0	70.8	102.4	 704	OK
 187	     0	69.8	102.6	 702	OK
 188	     0	70.1	100.5	 698	OK
 189	     0	71.9	101.3	 695	OK
 190	     0	73.2	104.2	 689	OK
 191	     0	71.9	102.6	 702	OK
 192	     0	70.5	101.6	 689	OK
 193	     0	69.9	100.1	 713	OK
 194	     0	70.8	100.3	 695	OK
 195	     0	71.3	103.5	 705	OK
 196	     0	70.0	99.0	 691	OK
 197	     0	71.2	102.3	 690	OK
 198	     0	69.6	101.7	 711	OK
 199	     0	68.3	99.3	 672	OK
 200	     0	69.3	102.1	 711	OK
 201	     0	70.9	101.5	 690	OK
 202	     0	68.5	101.2	 698	OK
 203	     0	68.1	100.4	 694	OK
 204	     0	69.8	101.1	 695	OK
 205	     0	69.4	101.0	 688	OK
 206	     0	67.6	100.6	 692	OK
 207	     0	69.2	99.3	 704	OK
 208	     0	68.1	100.9	 714	OK
 209	     0	69.5	101.4	 677	OK
 210	     0	67.9	99.2	 676	OK
 211	     0	69.5	101.4	 684	OK
 212	     0	69.2	99.4	 700	OK
 213	     0	71.4	101.8	 692	OK
 214	     0	70.4	102.2	 678	OK
 215	     0	68.7	100.0	 682	OK
 216	     0	65.2	97.4	 671	OK
 217	     0	68.8	99.1	 679	OK
 218	     0	68.8	97.9	 671	OK
 219	     0	69.7	103.1	 668	OK
 220	     0	69.6	99.1	 677	OK
 221	     0	68.6	101.9	 664	OK
 222	     0	70.3	101.7	 686	OK
 223	     0	70.5	101.8	 677	OK
 224	     0	68.8	99.4	 683	OK
 225	     0	68.2	100.9	 658	OK
 226	     0	65.7	96.3	 669	OK
 227	     0	71.9	102.7	 655	OK
 228	     0	67.8	99.6	 646	OK
 229	     0	70.5	103.2	 657	OK
 230	     0	68.8	100.8	 656	OK
 231	     0	68.5	99.2	 632	OK
 232	     0	69.3	100.6	 665	OK
 233	     0	71.6	103.4	 662	OK
 234	     0	68.5	99.1	 656	OK
 235	     0	69.6	100.3	 640	OK
 236	     0	68.8	101.2	 660	OK
 237	     0	68.1	98.6	 663	OK
 238	     0	69.7	99.6	 648	OK
 239	     0	71.3	104.2	 654	OK
 240	     0	71.2	102.2	 637	OK
 241	     0	70.3	100.4	 650	OK
 242	     0	70.5	101.9	 660	OK
 243	     0	69.2	101.9	 668	OK
 244	     0	71.3	100.9	 642	OK
 245	     0	68.0	99.5	 642	OK
 246	     0	69.0	99.1	 643	OK
 247	     0	69.1	100.1	 654	OK
 248	     0	67.4	99.6	 654	OK
 249	     0	71.1	103.5	 649	OK
 250	     0	69.8	102.4	 659	OK
 251	     0	70.6	102.3	 651	OK
 252	     0	71.1	102.4	 655	OK
 253	     0	71.2	100.9	 668	OK
 254	     0	70.0	99.3	 675	OK
 255	     0	70.5	99.3	 656	OK
 256	     0	81.4	114.4	 603	OK
 257	     0	80.2	112.1	 617	OK
 258	     0	80.2	111.5	 616	OK
 259	     0	82.2	114.6	 608	OK
 260	     0	83.1	115.1	 616	OK
 261	     0	82.3	114.1	 609	OK
 262	     0	82.3	114.3	 591	OK
 263	     0	80.8	113.3	 596	OK
 264	     0	79.7	110.7	 607	OK
 265	     0	80.8	115.3	 603	OK
 266	     0	80.2	112.4	 604	OK
