#chan	code	gain	vt50	innse	comment
   0	     4	71.5	79.5	5086	inefficient
   1	     4	73.4	93.6	4574	inefficient
   2	     4	71.2	90.3	4301	inefficient
   3	     4	71.9	99.9	4055	inefficient
   4	     4	74.0	107.2	3929	inefficient
   5	     4	70.8	85.1	4075	inefficient
   6	     4	72.4	97.8	4075	inefficient
   7	     4	74.0	96.3	4063	inefficient
   8	     4	69.5	87.7	4080	inefficient
   9	     4	75.4	98.7	4047	inefficient
  10	     4	71.0	108.7	3897	inefficient
  11	     4	73.6	115.3	3771	inefficient
  12	     4	74.7	109.7	3844	inefficient
  13	     4	71.7	102.5	4002	inefficient
  14	     4	72.9	112.2	3833	inefficient
  15	     4	71.9	97.2	4025	inefficient
  16	     4	72.0	112.6	3801	inefficient
  17	     4	74.9	110.3	3886	inefficient
  18	     4	69.4	95.4	3983	inefficient
  19	     4	71.7	88.1	4012	inefficient
  20	     4	70.2	99.3	3806	inefficient
  21	     4	70.9	92.5	3897	inefficient
  22	     4	72.1	111.4	3704	inefficient
  23	     4	70.6	86.8	3870	inefficient
  24	     4	73.9	111.4	3692	inefficient
  25	     4	74.5	104.4	3779	inefficient
  26	     4	68.9	92.2	3826	inefficient
  27	     4	73.1	105.7	3677	inefficient
  28	     4	74.0	99.6	3836	inefficient
  29	     4	69.4	82.0	3892	inefficient
  30	     4	71.9	98.2	3692	inefficient
  31	     4	72.2	87.3	3776	inefficient
  32	     4	77.9	125.1	3155	inefficient
  33	     4	73.2	99.8	3672	inefficient
  34	     4	72.0	93.8	3713	inefficient
  35	     4	69.5	81.7	3766	inefficient
  36	     4	71.5	95.4	3748	inefficient
  37	     4	73.5	96.9	3698	inefficient
  38	     4	71.1	89.6	3780	inefficient
  39	     4	71.9	91.2	3865	inefficient
  40	     4	74.0	113.9	3440	inefficient
  41	     4	72.4	93.8	3733	inefficient
  42	     4	73.1	109.8	3557	inefficient
  43	     4	69.6	83.2	3822	inefficient
  44	     4	71.6	85.5	3855	inefficient
  45	     4	76.9	146.8	2631	inefficient
  46	     4	70.7	85.1	3898	inefficient
  47	     4	73.8	107.3	3769	inefficient
  48	     4	70.9	100.4	3824	inefficient
  49	     4	72.7	105.7	3813	inefficient
  50	     4	73.3	106.7	3711	inefficient
  51	     4	69.4	78.9	3910	inefficient
  52	     4	69.2	87.0	3836	inefficient
  53	     4	72.6	97.2	3876	inefficient
  54	     4	74.3	116.8	3540	inefficient
  55	     4	73.8	106.9	3724	inefficient
  56	     4	77.0	158.4	2400	inefficient
  57	     4	73.5	114.9	3572	inefficient
  58	     4	73.4	109.4	3670	inefficient
  59	     4	72.2	105.9	3796	inefficient
  60	     4	73.2	101.0	3825	inefficient
  61	     4	75.0	111.6	3702	inefficient
  62	     4	76.7	121.2	3532	inefficient
  63	     4	72.4	92.9	3952	inefficient
  64	     4	71.8	84.7	3934	inefficient
  65	     4	74.1	100.3	3930	inefficient
  66	     4	71.3	97.1	3926	inefficient
