#chan	code	gain	vt50	innse	comment
   0	     0	79.4	107.2	 639	OK
   1	     0	78.5	108.9	 662	OK
   2	     0	76.5	109.8	 678	OK
   3	     0	74.8	103.7	 668	OK
   4	     0	76.4	108.1	 653	OK
   5	     0	76.9	108.4	 658	OK
   6	     0	76.1	107.5	 671	OK
   7	     0	77.8	109.9	 660	OK
   8	     0	74.3	105.4	 680	OK
   9	     0	79.4	109.2	 671	OK
  10	     0	72.1	104.3	 675	OK
  11	     0	74.0	105.8	 661	OK
  12	     0	76.5	106.8	 675	OK
  13	     0	73.9	106.5	 655	OK
  14	     0	74.0	105.4	 669	OK
  15	     0	74.9	106.3	 683	OK
  16	     0	72.6	103.2	 667	OK
  17	     0	76.2	107.3	 671	OK
  18	     0	71.6	103.0	 688	OK
  19	     0	76.2	107.6	 673	OK
  20	     0	72.1	104.0	 658	OK
  21	     0	73.5	104.5	 666	OK
  22	     0	72.7	104.6	 683	OK
  23	     0	74.6	106.6	 675	OK
  24	     0	74.9	106.7	 676	OK
  25	     0	77.0	109.7	 692	OK
  26	     0	71.2	102.9	 688	OK
  27	     0	74.4	104.6	 673	OK
  28	     0	76.6	108.7	 685	OK
  29	     0	74.9	105.0	 672	OK
  30	     0	73.4	106.8	 709	OK
  31	     0	76.5	108.2	 703	OK
  32	     0	76.6	105.2	 676	OK
  33	     0	74.9	106.7	 689	OK
  34	     0	74.2	104.6	 693	OK
  35	     0	74.2	104.1	 700	OK
  36	     0	73.6	106.5	 686	OK
  37	     0	75.5	104.9	 689	OK
  38	     0	74.7	107.0	 688	OK
  39	     0	75.2	105.7	 683	OK
  40	     0	73.7	103.4	 694	OK
  41	     0	75.0	104.9	 680	OK
  42	     0	73.5	103.8	 687	OK
  43	     0	74.8	105.1	 695	OK
  44	     0	76.6	107.4	 701	OK
  45	     0	74.4	105.1	 690	OK
  46	     0	76.4	107.7	 691	OK
  47	     0	75.0	106.7	 691	OK
  48	     0	73.3	105.7	 699	OK
  49	     0	74.2	106.1	 698	OK
  50	     0	74.4	103.8	 701	OK
  51	     0	76.1	105.3	 708	OK
  52	     0	72.8	104.9	 707	OK
  53	     0	75.6	105.8	 714	OK
  54	     0	75.3	105.2	 719	OK
  55	     0	75.3	106.5	 681	OK
  56	     0	74.2	106.5	 696	OK
  57	     0	74.0	107.1	 712	OK
  58	     0	74.6	106.6	 689	OK
  59	     0	73.6	105.0	 711	OK
  60	     0	76.4	107.4	 712	OK
  61	     0	76.0	106.1	 710	OK
  62	     0	77.7	109.4	 693	OK
  63	     0	76.3	106.9	 699	OK
  64	     0	77.5	109.2	 701	OK
  65	     0	77.6	109.0	 712	OK
  66	     0	74.1	106.3	 694	OK
  67	     0	75.8	107.8	 688	OK
  68	     0	74.8	107.8	 688	OK
  69	     0	75.8	108.2	 692	OK
  70	     0	73.8	104.8	 702	OK
  71	     0	75.0	105.3	 695	OK
  72	     0	74.6	106.8	 698	OK
  73	     0	75.6	106.3	 689	OK
  74	     0	74.3	104.0	 693	OK
