#chan	code	gain	vt50	innse	comment
   0	     0	76.6	145.7	 600	OK
   1	     0	72.3	140.5	 612	OK
   2	     0	73.5	142.4	 620	OK
   3	     0	73.8	142.3	 610	OK
   4	     0	72.5	139.3	 614	OK
   5	     0	72.8	139.5	 628	OK
   6	     0	74.7	144.8	 604	OK
   7	     0	72.3	139.2	 621	OK
   8	     0	71.2	136.7	 628	OK
   9	     0	72.5	139.2	 634	OK
  10	     0	71.8	139.0	 623	OK
  11	     0	73.3	139.7	 618	OK
  12	     0	72.9	141.0	 623	OK
  13	     0	71.1	137.8	 626	OK
  14	     0	71.7	138.7	 646	OK
  15	     0	71.6	138.2	 640	OK
  16	     0	73.5	141.3	 657	OK
  17	     0	73.4	142.1	 638	OK
  18	     0	72.6	141.4	 667	OK
  19	     0	74.2	142.6	 675	OK
  20	     0	70.3	136.7	 661	OK
  21	     0	70.6	134.4	 666	OK
  22	     0	73.3	142.0	 673	OK
  23	     0	72.0	137.4	 663	OK
  24	     0	72.7	139.3	 664	OK
  25	     0	73.1	139.9	 677	OK
  26	     0	74.6	142.1	 648	OK
  27	     0	74.2	142.3	 654	OK
  28	     0	73.1	138.5	 670	OK
  29	     0	75.0	143.6	 663	OK
  30	     0	73.8	139.1	 657	OK
  31	     0	71.7	137.0	 661	OK
  32	     0	71.2	137.6	 670	OK
  33	     0	73.9	140.1	 658	OK
  34	     0	72.2	139.9	 671	OK
  35	     0	73.6	141.5	 665	OK
  36	     0	70.9	138.8	 670	OK
  37	     0	74.0	142.7	 667	OK
  38	     0	73.1	141.4	 682	OK
  39	     0	74.2	141.2	 661	OK
  40	     0	71.5	135.5	 657	OK
  41	     0	71.1	136.4	 681	OK
  42	     0	73.1	140.2	 667	OK
  43	     0	73.3	140.4	 659	OK
  44	     0	73.7	142.1	 670	OK
  45	     0	74.0	141.9	 672	OK
  46	     0	69.4	133.6	 684	OK
  47	     0	70.0	136.2	 673	OK
  48	     0	72.6	140.8	 670	OK
  49	     0	72.6	139.4	 670	OK
  50	     0	75.2	143.0	 683	OK
  51	     0	74.6	141.6	 691	OK
  52	     0	72.9	141.4	 664	OK
  53	     0	74.6	142.2	 685	OK
  54	     0	74.6	142.8	 675	OK
  55	     0	71.3	138.5	 681	OK
  56	     0	74.3	142.3	 684	OK
  57	     0	73.3	139.6	 669	OK
  58	     0	73.6	140.2	 671	OK
  59	     0	74.9	143.1	 667	OK
  60	     0	73.2	141.9	 690	OK
  61	     0	74.4	142.6	 672	OK
  62	     0	74.2	142.9	 665	OK
  63	     0	72.6	141.3	 660	OK
  64	     0	72.1	141.0	 668	OK
  65	     0	73.7	139.9	 671	OK
  66	     0	73.5	139.9	 668	OK
  67	     0	74.5	144.5	 674	OK
  68	     0	73.8	141.0	 666	OK
  69	     0	71.1	135.8	 672	OK
  70	     0	72.6	136.9	 665	OK
  71	     0	71.6	136.4	 683	OK
  72	     0	72.3	137.8	 648	OK
  73	     0	74.7	144.5	 674	OK
  74	     0	70.6	137.2	 662	OK
  75	     0	74.5	142.6	 667	OK
  76	     0	75.2	143.7	 672	OK
  77	     0	72.7	138.4	 657	OK
  78	     0	75.1	144.0	 659	OK
  79	     0	74.1	141.5	 665	OK
  80	     0	72.1	139.3	 677	OK
  81	     0	75.5	145.0	 655	OK
  82	     0	73.6	141.8	 660	OK
  83	     0	74.6	142.3	 656	OK
  84	     0	74.7	141.4	 658	OK
  85	     0	74.4	141.5	 662	OK
  86	     0	75.2	143.8	 676	OK
  87	     0	72.9	138.2	 665	OK
  88	     0	73.7	140.2	 647	OK
  89	     0	75.6	144.3	 644	OK
  90	     0	73.2	142.1	 663	OK
  91	     0	72.5	138.6	 678	OK
  92	     0	70.8	135.1	 678	OK
  93	     0	71.1	137.4	 649	OK
  94	     0	72.2	139.5	 656	OK
  95	     0	74.8	144.7	 661	OK
  96	     0	73.4	141.3	 663	OK
  97	     0	75.2	143.0	 661	OK
  98	     0	72.1	137.1	 652	OK
  99	     0	72.4	139.7	 676	OK
 100	     0	71.3	137.1	 661	OK
 101	     0	75.5	144.0	 667	OK
 102	     0	73.6	140.3	 657	OK
 103	     0	71.4	136.9	 652	OK
 104	     0	72.1	136.3	 656	OK
 105	     0	73.6	141.4	 663	OK
 106	     0	73.5	140.9	 646	OK
 107	     0	73.0	140.4	 657	OK
 108	     0	74.0	141.4	 679	OK
 109	     0	74.7	142.2	 660	OK
 110	     0	73.9	139.8	 658	OK
 111	     0	75.6	144.4	 657	OK
 112	     0	73.2	137.5	 660	OK
 113	     0	72.5	140.4	 658	OK
 114	     0	73.2	139.2	 662	OK
 115	     0	72.8	139.2	 665	OK
 116	     0	73.8	141.1	 666	OK
 117	     0	74.6	141.0	 638	OK
 118	     0	72.2	138.8	 663	OK
 119	     0	73.1	140.1	 660	OK
 120	     0	74.2	140.3	 657	OK
 121	     0	74.3	140.6	 654	OK
 122	     0	74.5	142.2	 656	OK
 123	     0	73.8	140.2	 646	OK
 124	     0	72.5	140.1	 675	OK
 125	     0	74.8	140.6	 668	OK
 126	     0	76.9	147.0	 656	OK
 127	     0	73.5	138.8	 650	OK
 128	     0	73.9	141.3	 668	OK
 129	     0	77.6	147.7	 667	OK
 130	     0	76.9	143.8	 658	OK
 131	     0	75.5	142.0	 661	OK
 132	     0	73.4	138.2	 664	OK
 133	     0	76.9	144.3	 653	OK
 134	     0	77.2	144.7	 668	OK
 135	     0	74.6	142.4	 650	OK
 136	     0	75.2	144.6	 652	OK
 137	     0	75.6	143.4	 658	OK
 138	     0	76.1	146.8	 665	OK
 139	     0	74.7	143.3	 662	OK
 140	     0	77.2	146.9	 658	OK
 141	     0	75.9	143.6	 661	OK
 142	     0	73.1	138.3	 656	OK
 143	     0	75.0	141.9	 667	OK
 144	     0	74.3	140.9	 663	OK
 145	     0	73.7	139.5	 667	OK
 146	     0	76.6	147.0	 666	OK
 147	     0	74.9	145.6	 659	OK
 148	     0	77.1	144.9	 667	OK
 149	     0	75.1	144.2	 645	OK
 150	     0	76.4	145.5	 643	OK
 151	     0	74.4	141.4	 664	OK
