#chan	code	gain	vt50	innse	comment
   0	     0	76.6	146.1	 615	OK
   1	     0	72.2	140.8	 613	OK
   2	     0	73.4	142.2	 621	OK
   3	     0	73.6	142.7	 632	OK
   4	     0	72.6	138.7	 620	OK
   5	     0	72.5	140.6	 620	OK
   6	     0	74.5	145.1	 635	OK
   7	     0	72.4	139.3	 648	OK
   8	     0	71.1	136.7	 630	OK
   9	     0	72.7	138.9	 633	OK
  10	     0	71.7	139.2	 632	OK
  11	     0	73.3	140.5	 636	OK
  12	     0	73.1	140.8	 644	OK
  13	     0	71.2	137.8	 635	OK
  14	     0	71.6	138.6	 669	OK
  15	     0	71.5	138.3	 674	OK
  16	     0	73.4	141.2	 672	OK
  17	     0	73.4	142.4	 659	OK
  18	     0	72.6	141.6	 670	OK
  19	     0	74.5	142.9	 656	OK
  20	     0	70.3	136.4	 659	OK
  21	     0	70.8	137.5	 689	OK
  22	     0	73.1	141.5	 668	OK
  23	     0	72.1	138.2	 637	OK
  24	     0	72.6	139.4	 671	OK
  25	     0	73.3	140.4	 658	OK
  26	     0	74.6	145.0	 672	OK
  27	     0	74.3	141.9	 658	OK
  28	     0	72.8	138.7	 663	OK
  29	     0	75.1	143.7	 665	OK
  30	     0	73.7	142.2	 679	OK
  31	     0	71.7	136.7	 665	OK
  32	     0	71.2	137.6	 663	OK
  33	     0	74.0	143.6	 655	OK
  34	     0	72.1	140.4	 668	OK
  35	     0	73.7	141.6	 663	OK
  36	     0	70.7	136.0	 663	OK
  37	     0	73.8	142.5	 669	OK
  38	     0	73.1	140.8	 675	OK
  39	     0	74.2	141.4	 675	OK
  40	     0	71.4	138.4	 667	OK
  41	     0	71.1	136.4	 665	OK
  42	     0	72.8	139.9	 672	OK
  43	     0	73.2	140.4	 667	OK
  44	     0	73.9	142.0	 674	OK
  45	     0	73.8	141.7	 661	OK
  46	     0	69.5	136.7	 661	OK
  47	     0	70.0	135.9	 667	OK
  48	     0	72.3	140.3	 673	OK
  49	     0	72.6	139.0	 666	OK
  50	     0	75.2	143.2	 677	OK
  51	     0	74.6	141.9	 685	OK
  52	     0	72.6	140.9	 688	OK
  53	     0	74.5	142.4	 677	OK
  54	     0	74.6	143.2	 654	OK
  55	     0	71.3	138.7	 659	OK
  56	     0	74.2	142.2	 669	OK
  57	     0	73.3	142.4	 679	OK
  58	     0	73.6	140.3	 671	OK
  59	     0	74.9	143.4	 686	OK
  60	     0	73.3	142.1	 684	OK
  61	     0	74.3	142.9	 674	OK
  62	     0	74.1	143.1	 673	OK
  63	     0	72.6	137.9	 660	OK
  64	     0	72.0	138.6	 649	OK
  65	     0	73.8	140.3	 668	OK
  66	     0	73.5	139.8	 674	OK
  67	     0	74.5	144.3	 674	OK
  68	     0	73.7	141.9	 667	OK
  69	     0	71.2	138.7	 673	OK
  70	     0	72.7	140.2	 643	OK
