#chan	code	gain	vt50	innse	comment
   0	     0	80.0	111.1	 658	OK
   1	     0	79.2	110.2	 660	OK
   2	     0	77.1	107.9	 656	OK
   3	     0	75.3	108.3	 654	OK
   4	     0	76.7	107.3	 667	OK
   5	     0	77.6	109.1	 644	OK
   6	     0	77.2	108.8	 640	OK
   7	     0	78.2	108.2	 647	OK
   8	     0	75.5	106.3	 657	OK
   9	     0	80.2	111.0	 655	OK
  10	     0	73.1	105.4	 660	OK
  11	     0	74.9	106.6	 665	OK
  12	     0	77.5	107.8	 654	OK
  13	     0	74.5	105.2	 666	OK
  14	     0	74.9	106.5	 657	OK
  15	     0	75.9	107.6	 665	OK
  16	     0	73.6	104.2	 657	OK
  17	     0	77.4	108.7	 653	OK
  18	     0	73.1	105.0	 656	OK
  19	     0	77.0	108.3	 669	OK
  20	     0	72.6	102.6	 661	OK
  21	     0	74.6	105.6	 663	OK
  22	     0	73.1	105.0	 675	OK
  23	     0	75.6	107.4	 658	OK
  24	     0	75.9	108.1	 664	OK
  25	     0	78.0	111.4	 672	OK
  26	     0	72.2	103.4	 667	OK
  27	     0	75.2	106.1	 673	OK
  28	     0	76.9	106.5	 677	OK
  29	     0	75.4	105.3	 663	OK
  30	     0	74.1	104.1	 687	OK
  31	     0	77.1	108.9	 689	OK
  32	     0	77.7	109.1	 691	OK
  33	     0	76.1	105.9	 679	OK
  34	     0	75.5	106.6	 686	OK
  35	     0	75.0	105.8	 679	OK
  36	     0	74.4	104.7	 678	OK
  37	     0	76.3	109.3	 670	OK
  38	     0	75.7	106.2	 672	OK
  39	     0	76.3	107.3	 681	OK
  40	     0	74.5	104.3	 684	OK
  41	     0	76.4	106.1	 674	OK
  42	     0	74.2	107.9	 700	OK
  43	     0	75.3	106.7	 685	OK
  44	     0	77.4	108.8	 683	OK
  45	     0	75.5	107.0	 670	OK
  46	     0	76.9	108.7	 682	OK
  47	     0	76.0	107.8	 691	OK
  48	     0	74.3	104.4	 684	OK
  49	     0	75.1	107.4	 679	OK
  50	     0	74.9	105.4	 698	OK
  51	     0	76.9	108.5	 705	OK
  52	     0	73.6	105.6	 673	OK
  53	     0	76.1	107.7	 684	OK
  54	     0	75.4	106.3	 694	OK
  55	     0	76.1	107.4	 691	OK
  56	     0	74.6	107.6	 682	OK
  57	     0	74.7	105.4	 705	OK
  58	     0	75.0	107.3	 689	OK
  59	     0	74.5	106.6	 689	OK
  60	     0	77.1	108.1	 715	OK
  61	     0	76.9	107.1	 672	OK
  62	     0	78.3	110.1	 681	OK
  63	     0	77.1	108.3	 689	OK
  64	     0	78.3	107.6	 683	OK
  65	     0	78.3	109.7	 669	OK
  66	     0	74.3	106.9	 692	OK
  67	     0	76.4	108.6	 678	OK
  68	     0	76.0	106.0	 687	OK
  69	     0	76.6	109.2	 698	OK
  70	     0	74.4	105.7	 695	OK
  71	     0	75.5	106.4	 687	OK
  72	     0	75.0	107.8	 690	OK
  73	     0	76.3	106.7	 700	OK
  74	     0	74.8	105.1	 676	OK
  75	     0	75.8	108.1	 686	OK
  76	     0	76.7	109.8	 700	OK
  77	     0	75.9	105.3	 661	OK
  78	     0	72.9	103.4	 698	OK
  79	     0	73.6	103.7	 694	OK
  80	     0	78.0	108.7	 673	OK
  81	     0	73.4	103.2	 687	OK
  82	     0	75.0	108.2	 696	OK
  83	     0	75.1	107.9	 690	OK
  84	     0	77.6	108.7	 684	OK
  85	     0	76.4	106.9	 664	OK
  86	     0	76.3	107.0	 700	OK
  87	     0	74.1	105.0	 694	OK
  88	     0	75.3	105.8	 682	OK
  89	     0	77.5	110.1	 682	OK
  90	     0	74.6	105.9	 681	OK
  91	     0	75.1	108.6	 685	OK
  92	     0	73.2	102.5	 679	OK
  93	     0	75.4	105.4	 680	OK
  94	     0	75.5	107.3	 683	OK
  95	     0	76.1	107.8	 708	OK
  96	     0	72.9	102.9	 692	OK
  97	     0	72.9	104.9	 675	OK
  98	     0	73.7	102.9	 703	OK
  99	     0	76.5	107.9	 678	OK
 100	     0	74.7	106.5	 675	OK
 101	     0	76.3	105.6	 665	OK
 102	     0	76.6	107.4	 700	OK
 103	     0	76.1	107.9	 675	OK
 104	     0	75.1	105.9	 691	OK
 105	     0	76.7	107.2	 678	OK
 106	     0	73.1	103.3	 676	OK
 107	     0	76.4	106.9	 681	OK
 108	     0	76.8	107.7	 683	OK
 109	     0	77.7	108.7	 674	OK
 110	     0	78.3	108.7	 653	OK
 111	     0	75.7	107.2	 672	OK
 112	     0	75.9	105.9	 674	OK
 113	     0	77.8	107.9	 660	OK
 114	     0	78.3	109.6	 684	OK
 115	     0	77.6	109.4	 673	OK
 116	     0	74.5	107.5	 674	OK
 117	     0	74.7	107.9	 656	OK
 118	     0	78.0	106.7	 665	OK
 119	     0	76.5	107.2	 671	OK
 120	     0	76.8	108.9	 670	OK
 121	     0	75.1	108.7	 677	OK
 122	     0	74.9	106.0	 690	OK
 123	     0	79.2	110.5	 673	OK
 124	     0	77.9	106.8	 672	OK
 125	     0	77.2	108.9	 682	OK
 126	     0	75.2	105.7	 675	OK
 127	     0	79.9	108.4	 660	OK
 128	     0	72.0	102.8	 705	OK
 129	     0	74.8	104.1	 691	OK
 130	     0	73.1	101.7	 678	OK
 131	     0	73.2	102.4	 695	OK
 132	     0	74.6	106.0	 686	OK
 133	     0	71.8	102.3	 699	OK
 134	     0	69.4	100.2	 689	OK
 135	     0	69.7	100.6	 706	OK
 136	     0	69.7	100.4	 697	OK
 137	     0	72.1	102.6	 709	OK
 138	     0	71.0	101.4	 694	OK
 139	     0	70.2	101.1	 678	OK
 140	     0	71.6	102.6	 688	OK
 141	     0	69.7	98.9	 687	OK
 142	     0	69.1	99.7	 680	OK
 143	     0	70.1	101.5	 702	OK
 144	     0	70.6	100.8	 679	OK
 145	     0	69.7	100.0	 687	OK
 146	     0	70.2	99.2	 692	OK
 147	     0	69.4	101.3	 689	OK
 148	     0	70.0	101.0	 710	OK
 149	     0	67.1	97.2	 700	OK
