#chan	code	gain	vt50	innse	comment
   0	     0	76.6	109.0	 601	OK
   1	     0	72.0	104.5	 600	OK
   2	     0	73.1	106.0	 614	OK
   3	     0	73.7	105.9	 602	OK
   4	     0	71.9	103.2	 624	OK
   5	     0	72.5	103.5	 614	OK
   6	     0	74.4	107.5	 658	OK
   7	     0	71.6	104.6	 607	OK
   8	     0	70.8	104.9	 623	OK
   9	     0	72.3	104.2	 634	OK
  10	     0	71.2	103.6	 652	OK
  11	     0	72.7	104.4	 617	OK
  12	     0	73.1	105.5	 625	OK
  13	     0	70.9	100.5	 642	OK
  14	     0	71.5	103.4	 656	OK
  15	     0	71.3	103.5	 653	OK
  16	     0	73.0	102.9	 661	OK
  17	     0	73.6	104.1	 654	OK
  18	     0	72.4	102.8	 659	OK
  19	     0	74.5	106.8	 664	OK
  20	     0	69.7	101.2	 651	OK
  21	     0	69.9	99.4	 681	OK
  22	     0	72.7	106.0	 672	OK
  23	     0	71.6	102.2	 663	OK
  24	     0	72.2	104.8	 651	OK
  25	     0	73.2	105.0	 657	OK
  26	     0	74.5	105.3	 678	OK
  27	     0	74.1	105.5	 659	OK
  28	     0	71.7	102.7	 663	OK
  29	     0	75.2	106.3	 663	OK
  30	     0	73.7	106.1	 660	OK
  31	     0	71.2	101.9	 660	OK
  32	     0	70.9	102.4	 660	OK
  33	     0	73.7	107.3	 674	OK
  34	     0	71.5	105.2	 691	OK
  35	     0	73.6	105.7	 666	OK
  36	     0	69.8	103.5	 670	OK
  37	     0	73.8	103.2	 669	OK
  38	     0	72.7	102.7	 666	OK
  39	     0	73.9	104.9	 668	OK
  40	     0	70.7	102.5	 672	OK
  41	     0	70.1	101.8	 677	OK
  42	     0	72.1	105.3	 677	OK
  43	     0	73.0	105.1	 664	OK
  44	     0	73.6	105.3	 676	OK
  45	     0	73.5	105.1	 675	OK
  46	     0	68.8	99.6	 674	OK
  47	     0	69.2	102.0	 664	OK
  48	     0	71.9	105.4	 664	OK
  49	     0	72.3	103.1	 670	OK
  50	     0	75.4	105.8	 669	OK
  51	     0	74.0	105.0	 695	OK
  52	     0	72.3	102.9	 655	OK
  53	     0	74.3	105.4	 670	OK
  54	     0	74.8	107.0	 659	OK
  55	     0	70.7	100.9	 662	OK
  56	     0	73.6	105.9	 684	OK
  57	     0	73.1	104.5	 655	OK
  58	     0	73.2	105.3	 678	OK
  59	     0	74.7	107.0	 668	OK
  60	     0	73.5	106.1	 683	OK
  61	     0	74.8	107.4	 668	OK
  62	     0	73.9	106.8	 674	OK
  63	     0	72.3	103.0	 652	OK
  64	     0	71.5	103.9	 648	OK
  65	     0	72.9	103.8	 661	OK
  66	     0	72.6	104.6	 682	OK
  67	     0	74.6	105.9	 667	OK
  68	     0	73.5	106.1	 661	OK
  69	     0	70.5	100.6	 680	OK
  70	     0	72.3	104.8	 667	OK
  71	     0	70.9	101.7	 669	OK
  72	     0	71.7	105.0	 657	OK
  73	     0	74.5	105.4	 671	OK
  74	     0	69.9	102.1	 657	OK
  75	     0	74.3	105.6	 678	OK
  76	     0	74.9	107.1	 668	OK
  77	     0	72.2	105.2	 675	OK
  78	     0	74.8	107.0	 677	OK
  79	     0	73.6	105.3	 681	OK
  80	     0	71.9	103.9	 677	OK
  81	     0	75.8	107.6	 659	OK
  82	     0	73.2	104.0	 665	OK
  83	     0	74.1	108.7	 676	OK
  84	     0	74.2	105.6	 664	OK
  85	     0	73.9	105.1	 679	OK
  86	     0	74.6	106.5	 661	OK
  87	     0	72.1	102.1	 664	OK
  88	     0	73.7	105.3	 650	OK
  89	     0	75.7	106.9	 674	OK
  90	     0	72.4	103.0	 666	OK
  91	     0	72.5	102.8	 670	OK
  92	     0	70.0	103.0	 661	OK
  93	     0	70.3	102.4	 662	OK
  94	     0	71.6	104.5	 648	OK
  95	     0	74.6	106.2	 644	OK
  96	     0	73.2	106.0	 659	OK
  97	     0	75.5	106.6	 664	OK
  98	     0	71.8	102.0	 652	OK
  99	     0	71.6	104.1	 668	OK
 100	     0	70.5	102.1	 657	OK
 101	     0	75.1	107.3	 660	OK
 102	     0	73.0	106.5	 662	OK
 103	     0	70.0	102.2	 664	OK
 104	     0	71.2	101.8	 660	OK
 105	     0	72.8	106.0	 659	OK
 106	     0	72.9	105.9	 637	OK
 107	     0	72.4	104.8	 658	OK
 108	     0	73.6	105.0	 669	OK
 109	     0	74.3	105.2	 663	OK
 110	     0	73.2	104.4	 674	OK
 111	     0	74.9	108.1	 680	OK
 112	     0	72.0	104.4	 654	OK
 113	     0	71.9	105.0	 654	OK
 114	     0	72.3	103.5	 641	OK
 115	     0	72.6	103.1	 652	OK
 116	     0	73.5	104.4	 654	OK
 117	     0	73.9	104.1	 645	OK
 118	     0	71.4	102.3	 653	OK
 119	     0	72.0	104.6	 658	OK
 120	     0	73.7	104.7	 667	OK
 121	     0	73.6	104.3	 652	OK
 122	     0	74.0	105.9	 654	OK
 123	     0	72.7	104.3	 659	OK
 124	     0	71.4	101.2	 655	OK
 125	     0	74.6	107.1	 651	OK
 126	     0	76.9	110.0	 669	OK
 127	     0	73.2	105.3	 634	OK
 128	     0	73.0	105.4	 692	OK
 129	     0	77.3	108.9	 673	OK
 130	     0	76.2	108.4	 670	OK
 131	     0	74.7	107.9	 657	OK
 132	     0	72.2	105.4	 691	OK
 133	     0	76.4	106.7	 654	OK
 134	     0	76.7	107.3	 662	OK
 135	     0	73.4	104.1	 649	OK
 136	     0	75.1	107.2	 656	OK
 137	     0	75.1	106.2	 662	OK
 138	     0	76.1	106.8	 656	OK
 139	     0	74.5	106.3	 660	OK
 140	     0	77.1	108.9	 654	OK
 141	     0	75.2	106.0	 653	OK
 142	     0	72.3	101.6	 666	OK
 143	     0	74.7	105.1	 662	OK
 144	     0	73.2	104.1	 651	OK
 145	     0	72.8	106.2	 672	OK
 146	     0	77.1	109.6	 650	OK
 147	     0	74.7	105.6	 676	OK
 148	     0	76.9	109.1	 658	OK
 149	     0	74.5	107.1	 657	OK
 150	     0	76.4	107.5	 649	OK
 151	     0	73.6	104.5	 664	OK
 152	     0	74.3	105.7	 660	OK
 153	     0	75.9	109.5	 648	OK
 154	     0	76.0	109.9	 645	OK
 155	     0	76.1	106.0	 660	OK
 156	     0	74.1	105.3	 653	OK
 157	     0	76.5	107.5	 636	OK
 158	     0	75.8	107.5	 653	OK
 159	     0	75.9	106.9	 654	OK
 160	     0	77.1	108.0	 637	OK
 161	   200	80.2	113.2	 663	high gain
 162	     0	75.1	107.1	 665	OK
 163	     0	75.0	105.3	 654	OK
 164	     0	76.0	107.7	 667	OK
 165	     0	74.6	107.4	 646	OK
 166	     0	76.5	106.6	 659	OK
 167	     0	75.5	106.8	 647	OK
 168	     0	75.3	105.9	 640	OK
 169	     0	74.5	107.3	 635	OK
 170	     0	75.6	107.4	 662	OK
 171	     0	74.7	105.9	 654	OK
 172	     0	75.5	107.2	 669	OK
 173	     0	76.4	109.8	 684	OK
 174	     0	73.5	105.7	 670	OK
 175	     0	75.3	108.1	 661	OK
 176	     0	74.3	106.3	 651	OK
 177	     0	77.8	109.2	 641	OK
 178	     0	74.2	105.7	 635	OK
 179	     0	74.5	107.5	 647	OK
 180	     0	75.2	105.9	 658	OK
 181	     0	75.7	107.0	 663	OK
 182	     0	75.3	108.4	 658	OK
 183	     0	73.6	106.7	 637	OK
 184	     0	76.3	109.1	 641	OK
 185	     0	75.4	107.3	 658	OK
 186	     0	75.0	106.4	 641	OK
 187	     0	75.5	106.3	 645	OK
 188	     0	75.8	108.3	 637	OK
 189	     0	78.7	108.8	 638	OK
 190	     0	72.8	103.7	 651	OK
 191	     0	74.4	105.2	 649	OK
 192	     0	73.8	104.1	 651	OK
 193	     0	75.4	106.5	 639	OK
 194	     0	74.7	106.1	 638	OK
 195	     0	75.7	108.7	 631	OK
 196	     0	73.1	104.2	 651	OK
 197	     0	74.3	105.4	 645	OK
 198	     0	74.5	106.4	 636	OK
 199	     0	75.8	105.5	 646	OK
 200	     0	73.5	104.4	 638	OK
 201	     0	76.8	109.6	 640	OK
 202	     0	72.8	103.5	 633	OK
 203	     0	76.0	106.8	 633	OK
 204	     0	75.2	108.6	 635	OK
 205	     0	75.6	105.9	 629	OK
 206	     0	72.6	106.0	 664	OK
 207	     0	73.0	104.3	 661	OK
 208	     0	73.9	105.8	 642	OK
 209	     0	72.2	103.3	 636	OK
 210	     0	74.5	107.3	 653	OK
 211	     0	73.2	102.7	 629	OK
 212	     0	73.2	106.4	 621	OK
 213	     0	73.5	104.1	 623	OK
 214	     0	73.6	105.3	 630	OK
 215	     0	73.2	104.0	 635	OK
 216	     0	73.0	105.2	 672	OK
 217	     0	74.5	106.1	 652	OK
 218	     0	73.4	105.0	 645	OK
 219	     0	74.1	106.7	 659	OK
 220	     0	76.7	108.5	 653	OK
 221	     0	73.6	104.8	 647	OK
 222	     0	73.4	104.4	 661	OK
 223	     0	73.1	105.5	 658	OK
 224	     0	74.2	107.2	 650	OK
 225	     0	73.8	105.6	 657	OK
 226	     0	74.5	104.1	 661	OK
 227	     0	73.6	105.2	 671	OK
 228	     0	71.7	101.3	 658	OK
 229	     0	74.0	107.4	 673	OK
 230	     0	74.9	106.2	 671	OK
 231	     0	74.9	106.7	 663	OK
 232	     0	74.9	107.6	 655	OK
 233	     0	73.2	105.3	 666	OK
 234	     0	72.9	103.8	 655	OK
 235	     0	73.7	104.7	 649	OK
 236	     0	74.1	103.9	 655	OK
 237	     0	76.3	108.2	 650	OK
 238	     0	75.0	108.0	 678	OK
 239	     0	72.9	105.3	 651	OK
 240	     0	73.8	104.5	 647	OK
 241	     0	71.1	103.2	 645	OK
 242	     0	72.0	104.0	 674	OK
 243	     0	71.1	102.4	 670	OK
 244	     0	73.4	103.0	 678	OK
