#chan	code	gain	vt50	innse	comment
   0	     4	81.3	122.6	3005	inefficient
   1	     4	80.8	126.1	2830	inefficient
   2	     4	77.4	113.0	3214	inefficient
   3	     4	75.8	109.3	3124	inefficient
   4	     4	78.7	130.3	2495	inefficient
   5	     4	77.4	110.3	3138	inefficient
   6	     4	76.7	110.0	3179	inefficient
   7	     4	80.5	133.1	2315	inefficient
   8	     4	76.7	121.8	2794	inefficient
   9	     4	82.7	142.2	2057	inefficient
  10	     4	73.5	110.0	3126	inefficient
  11	     4	76.9	127.5	2474	inefficient
  12	     4	79.4	133.3	2305	inefficient
  13	     4	76.8	126.2	2516	inefficient
  14	     4	75.9	117.4	2963	inefficient
  15	     4	76.2	111.3	3107	inefficient
  16	     4	75.5	123.3	2599	inefficient
  17	     4	79.4	130.1	2401	inefficient
  18	     4	74.2	113.1	3023	inefficient
  19	     4	79.7	133.3	2224	inefficient
  20	     4	73.7	112.3	2980	inefficient
  21	     4	77.6	133.6	2146	inefficient
  22	     4	75.7	129.3	2326	inefficient
  23	     4	77.7	125.5	2533	inefficient
  24	     4	79.5	146.3	1927	inefficient
  25	     4	79.5	129.8	2472	inefficient
  26	     4	74.0	117.9	2827	inefficient
  27	     4	76.5	118.8	2745	inefficient
  28	     4	78.0	117.0	2856	inefficient
  29	     4	77.6	126.9	2482	inefficient
  30	     4	74.2	104.7	3250	inefficient
  31	     4	79.9	138.2	2028	inefficient
  32	     4	79.5	128.7	2356	inefficient
  33	     4	77.9	129.6	2323	inefficient
  34	     4	77.3	129.8	2310	inefficient
  35	     4	77.0	122.0	2645	inefficient
  36	     4	75.5	115.4	2901	inefficient
  37	     4	77.3	115.9	2838	inefficient
  38	     4	74.5	99.7	3199	inefficient
  39	     4	78.3	131.0	2298	inefficient
  40	     4	76.8	125.5	2547	inefficient
  41	     4	75.7	107.2	3122	inefficient
  42	     4	74.8	110.8	3035	inefficient
  43	     4	77.4	123.2	2586	inefficient
  44	     4	79.9	134.2	2139	inefficient
  45	     4	71.1	83.0	3413	inefficient
  46	     4	78.7	127.5	2469	inefficient
  47	     4	77.3	123.0	2590	inefficient
  48	     4	76.9	135.1	2113	inefficient
  49	     4	74.8	106.7	3268	inefficient
  50	     4	77.2	126.1	2454	inefficient
  51	     4	79.2	128.2	2423	inefficient
  52	     4	76.5	128.6	2300	inefficient
  53	     4	76.5	111.6	2954	inefficient
  54	     4	77.3	129.2	2336	inefficient
  55	     4	77.7	122.7	2704	inefficient
  56	     4	77.5	131.9	2151	inefficient
  57	     4	78.0	138.2	1973	inefficient
  58	     4	78.2	136.7	2083	inefficient
  59	     4	76.2	122.4	2634	inefficient
  60	     4	77.3	115.5	2876	inefficient
  61	     4	77.6	116.6	2809	inefficient
  62	     4	82.3	150.4	1775	inefficient
  63	     4	79.5	133.8	2153	inefficient
