#chan	code	gain	vt50	innse	comment
   0	     4	86.1	82.3	2439	inefficient
   1	     4	81.1	85.8	2525	inefficient
   2	     4	72.7	73.7	2763	inefficient
   3	     4	81.3	84.2	2542	inefficient
   4	     4	70.2	74.9	2812	inefficient
   5	     4	78.3	82.1	2606	inefficient
   6	     4	81.3	83.8	2514	inefficient
   7	     4	77.2	80.7	2535	inefficient
   8	     4	77.7	84.4	2435	inefficient
   9	     4	78.9	82.7	2507	inefficient
  10	     4	76.0	78.9	2544	inefficient
  11	     4	73.0	75.5	2714	inefficient
  12	     4	80.2	83.5	2533	inefficient
  13	     4	75.1	79.5	2595	inefficient
  14	     4	80.9	96.3	2399	inefficient
  15	     4	78.4	85.8	2470	inefficient
  16	     4	80.6	85.2	2518	inefficient
  17	     4	84.0	101.9	2330	inefficient
  18	     4	78.6	80.5	2529	inefficient
  19	     4	65.7	64.9	3055	inefficient
  20	     4	66.4	72.6	2810	inefficient
  21	     4	76.2	81.9	2525	inefficient
  22	     4	80.9	85.9	2475	inefficient
  23	     4	66.8	70.9	2816	inefficient
  24	     4	76.8	78.8	2563	inefficient
  25	     4	81.3	87.4	2446	inefficient
  26	     4	77.9	77.2	2577	inefficient
  27	     4	78.6	78.9	2576	inefficient
  28	     4	65.9	69.5	2865	inefficient
  29	     4	84.6	91.6	2408	inefficient
  30	     4	62.9	64.2	3021	inefficient
  31	     4	76.4	80.5	2574	inefficient
  32	     4	75.8	79.3	2579	inefficient
  33	     4	78.6	78.5	2545	inefficient
  34	     4	74.5	77.1	2626	inefficient
  35	     4	80.7	84.4	2470	inefficient
  36	     4	71.5	76.7	2668	inefficient
  37	     4	78.5	79.0	2600	inefficient
  38	     4	78.9	81.4	2547	inefficient
  39	     4	80.9	82.5	2458	inefficient
  40	     4	70.5	75.4	2722	inefficient
  41	     4	73.4	78.6	2670	inefficient
  42	     4	79.3	83.7	2524	inefficient
  43	     4	80.5	84.4	2458	inefficient
  44	     4	72.5	74.0	2777	inefficient
  45	     4	71.7	72.6	2788	inefficient
  46	     4	75.0	81.7	2570	inefficient
  47	     4	76.3	84.1	2457	inefficient
  48	     4	76.0	78.1	2611	inefficient
  49	     4	69.5	70.6	2799	inefficient
  50	     4	83.4	88.0	2434	inefficient
  51	     4	80.8	84.1	2551	inefficient
  52	     4	76.3	79.0	2627	inefficient
  53	     4	72.3	72.9	2790	inefficient
  54	     4	81.3	81.5	2507	inefficient
  55	     4	77.7	82.9	2493	inefficient
  56	     4	84.3	104.8	2177	inefficient
  57	     4	81.5	89.3	2457	inefficient
  58	     4	78.4	80.4	2472	inefficient
  59	     4	81.6	82.7	2515	inefficient
  60	     4	81.9	87.2	2442	inefficient
  61	     4	83.4	85.7	2478	inefficient
  62	     4	82.6	86.2	2441	inefficient
  63	     4	79.5	85.3	2522	inefficient
  64	     4	79.0	83.9	2424	inefficient
  65	     4	80.7	86.2	2445	inefficient
  66	     4	84.1	111.1	2073	inefficient
  67	     4	82.0	85.2	2513	inefficient
  68	     4	83.5	96.3	2369	inefficient
  69	     4	73.2	77.5	2581	inefficient
