#chan	code	gain	vt50	innse	comment
   0	     0	75.9	107.9	 627	OK
   1	     0	71.0	104.5	 612	OK
   2	     0	72.4	105.6	 602	OK
   3	     0	72.8	105.8	 617	OK
   4	     0	71.2	103.3	 623	OK
   5	     0	71.6	103.7	 626	OK
   6	     0	73.5	107.2	 638	OK
   7	     0	71.0	103.3	 633	OK
   8	     0	70.5	101.6	 622	OK
   9	     0	71.5	102.7	 627	OK
  10	     0	70.3	103.0	 645	OK
  11	     0	71.8	103.5	 654	OK
  12	     0	72.0	104.4	 658	OK
  13	     0	69.8	101.9	 651	OK
  14	     0	70.5	102.9	 647	OK
  15	     0	70.3	103.0	 654	OK
  16	     0	72.1	104.4	 672	OK
  17	     0	72.4	105.2	 662	OK
  18	     0	71.6	102.5	 658	OK
  19	     0	74.2	105.4	 672	OK
  20	     0	69.0	101.7	 679	OK
  21	     0	69.3	98.9	 678	OK
  22	     0	72.3	105.1	 680	OK
  23	     0	70.8	102.4	 659	OK
  24	     0	71.6	103.1	 684	OK
  25	     0	72.7	103.9	 663	OK
  26	     0	73.5	105.1	 681	OK
  27	     0	73.4	105.3	 659	OK
  28	     0	71.8	101.9	 678	OK
  29	     0	74.4	106.1	 677	OK
  30	     0	72.4	105.2	 663	OK
  31	     0	70.2	100.9	 674	OK
  32	     0	70.4	101.9	 651	OK
  33	     0	72.7	103.6	 678	OK
  34	     0	70.9	104.3	 689	OK
  35	     0	72.9	104.8	 668	OK
  36	     0	69.4	100.4	 686	OK
  37	     0	73.0	105.8	 660	OK
  38	     0	71.9	104.2	 676	OK
  39	     0	73.1	104.2	 663	OK
  40	     0	70.4	102.7	 683	OK
  41	     0	69.6	101.1	 668	OK
  42	     0	72.0	103.9	 665	OK
  43	     0	72.2	103.6	 659	OK
  44	     0	72.6	107.2	 681	OK
  45	     0	73.0	104.5	 669	OK
  46	     0	68.3	98.8	 671	OK
  47	     0	68.6	101.0	 670	OK
  48	     0	71.1	104.5	 669	OK
  49	     0	71.9	103.2	 674	OK
  50	     0	74.0	105.8	 661	OK
  51	     0	73.4	104.4	 681	OK
  52	     0	71.8	104.7	 673	OK
  53	     0	73.8	104.9	 665	OK
  54	     0	74.1	105.7	 672	OK
  55	     0	70.3	100.3	 675	OK
  56	     0	72.9	104.7	 671	OK
  57	     0	72.5	102.8	 671	OK
  58	     0	72.4	106.5	 669	OK
  59	     0	73.7	105.6	 680	OK
  60	     0	72.8	105.5	 682	OK
  61	     0	73.9	105.4	 669	OK
  62	     0	73.7	106.1	 667	OK
  63	     0	71.5	101.8	 682	OK
  64	     0	71.2	102.7	 665	OK
  65	     0	72.4	106.2	 670	OK
  66	     0	72.1	103.5	 670	OK
  67	     0	73.8	107.1	 670	OK
  68	     0	72.8	105.1	 671	OK
  69	     0	70.2	100.0	 679	OK
  70	     0	71.7	103.7	 648	OK
  71	     0	70.0	100.8	 695	OK
  72	     0	70.9	101.9	 691	OK
  73	     0	73.6	107.5	 671	OK
  74	     0	69.4	102.0	 648	OK
  75	     0	73.3	105.5	 664	OK
  76	     0	74.2	106.6	 664	OK
  77	     0	71.8	105.0	 682	OK
  78	     0	74.1	106.7	 687	OK
  79	     0	72.7	104.6	 663	OK
  80	     0	71.1	103.2	 681	OK
  81	     0	75.0	107.3	 675	OK
  82	     0	72.6	105.6	 675	OK
  83	     0	73.1	105.4	 691	OK
  84	     0	73.7	107.5	 666	OK
  85	     0	73.0	104.1	 676	OK
  86	     0	74.0	103.0	 656	OK
  87	     0	71.6	101.3	 663	OK
  88	     0	72.9	104.1	 657	OK
  89	     0	74.8	105.8	 662	OK
  90	     0	71.8	105.4	 687	OK
  91	     0	71.0	104.8	 661	OK
  92	     0	69.0	100.1	 677	OK
  93	     0	69.8	101.7	 648	OK
  94	     0	70.3	103.6	 687	OK
  95	     0	73.9	104.8	 678	OK
  96	     0	72.7	104.7	 658	OK
