#chan	code	gain	vt50	innse	comment
   0	     0	79.7	150.2	 576	OK
   1	     0	75.0	144.1	 582	OK
   2	     0	76.0	145.9	 595	OK
   3	     0	76.3	146.4	 602	OK
   4	     0	75.5	143.2	 600	OK
   5	     0	75.7	143.4	 596	OK
   6	     0	77.1	144.9	 603	OK
   7	     0	75.2	142.1	 618	OK
   8	     0	74.1	141.3	 613	OK
   9	     0	75.6	145.2	 620	OK
  10	     0	74.4	142.7	 625	OK
  11	     0	76.3	146.9	 623	OK
  12	     0	75.8	144.9	 631	OK
  13	     0	73.9	142.2	 639	OK
  14	     0	74.4	140.5	 640	OK
  15	     0	74.4	142.4	 632	OK
  16	     0	76.5	144.8	 640	OK
  17	     0	76.1	145.8	 645	OK
  18	     0	75.9	146.7	 651	OK
  19	     0	77.1	147.7	 653	OK
  20	     0	73.2	140.9	 638	OK
  21	     0	74.3	143.1	 655	OK
  22	     0	76.0	146.3	 647	OK
  23	     0	75.0	141.9	 646	OK
  24	     0	75.9	144.5	 660	OK
  25	     0	75.8	144.1	 667	OK
  26	     0	77.7	146.4	 636	OK
  27	     0	76.9	146.9	 653	OK
  28	     0	75.9	142.5	 651	OK
  29	     0	78.3	148.6	 671	OK
  30	     0	76.4	145.2	 670	OK
  31	     0	74.8	141.1	 654	OK
  32	     0	74.1	141.8	 652	OK
  33	     0	76.9	146.7	 651	OK
  34	     0	75.5	145.0	 631	OK
  35	     0	76.4	145.5	 652	OK
  36	     0	73.7	139.5	 677	OK
  37	     0	76.9	147.1	 662	OK
  38	     0	75.9	142.6	 638	OK
  39	     0	77.3	145.7	 658	OK
  40	     0	74.1	140.8	 640	OK
  41	     0	74.3	141.2	 642	OK
  42	     0	75.7	144.4	 636	OK
  43	     0	76.1	144.2	 660	OK
  44	     0	76.8	146.2	 656	OK
  45	     0	76.4	144.9	 648	OK
  46	     0	72.7	138.6	 673	OK
  47	     0	73.1	140.4	 653	OK
  48	     0	75.3	144.8	 650	OK
  49	     0	75.3	145.4	 640	OK
  50	     0	78.3	147.9	 662	OK
  51	     0	77.3	146.0	 651	OK
  52	     0	75.7	142.7	 637	OK
  53	     0	77.4	147.1	 642	OK
  54	     0	77.8	148.6	 646	OK
  55	     0	74.2	142.9	 655	OK
  56	     0	77.3	144.9	 661	OK
  57	     0	76.1	143.7	 648	OK
  58	     0	76.4	144.8	 656	OK
  59	     0	78.2	149.3	 662	OK
  60	     0	76.2	145.5	 664	OK
  61	     0	77.5	148.5	 660	OK
  62	     0	76.9	145.1	 657	OK
  63	     0	75.3	142.2	 658	OK
  64	     0	74.9	145.3	 642	OK
  65	     0	77.6	145.5	 650	OK
  66	     0	77.3	147.5	 630	OK
  67	     0	77.3	145.8	 671	OK
  68	     0	77.0	146.1	 661	OK
  69	     0	74.0	142.5	 661	OK
  70	     0	76.0	142.6	 640	OK
  71	     0	75.2	142.5	 659	OK
  72	     0	75.5	145.2	 664	OK
  73	     0	77.7	145.8	 636	OK
  74	     0	73.4	141.2	 649	OK
  75	     0	77.6	147.3	 629	OK
  76	     0	78.4	148.2	 649	OK
  77	     0	76.0	143.8	 644	OK
  78	     0	78.1	149.3	 642	OK
  79	     0	77.2	146.6	 630	OK
  80	     0	75.3	144.4	 678	OK
  81	     0	78.7	150.2	 654	OK
  82	     0	76.9	144.5	 660	OK
  83	     0	77.7	146.9	 630	OK
  84	     0	77.6	145.6	 649	OK
  85	     0	77.3	145.1	 647	OK
  86	     0	78.0	146.8	 644	OK
  87	     0	75.9	142.5	 632	OK
  88	     0	76.7	145.9	 627	OK
  89	     0	78.7	148.4	 642	OK
  90	     0	76.1	143.1	 649	OK
  91	     0	76.0	144.2	 633	OK
  92	     0	74.5	140.3	 649	OK
  93	     0	74.1	141.7	 637	OK
  94	     0	75.4	145.2	 656	OK
  95	     0	78.4	147.6	 648	OK
  96	     0	76.3	144.9	 644	OK
  97	     0	78.3	148.7	 644	OK
  98	     0	75.7	143.1	 634	OK
  99	     0	76.0	145.4	 642	OK
 100	     0	74.8	143.2	 642	OK
 101	     0	78.3	148.1	 658	OK
 102	     0	76.6	144.9	 638	OK
 103	     0	75.3	144.0	 666	OK
 104	     0	75.4	141.7	 639	OK
 105	     0	76.6	146.2	 651	OK
 106	     0	76.8	146.3	 649	OK
 107	     0	76.3	144.0	 620	OK
 108	     0	77.2	146.2	 640	OK
 109	     0	77.8	146.4	 639	OK
 110	     0	77.3	145.0	 638	OK
 111	     0	78.8	146.6	 645	OK
 112	     0	77.2	146.6	 637	OK
 113	     0	75.7	145.5	 649	OK
 114	     0	76.4	146.7	 652	OK
 115	     0	76.3	144.3	 644	OK
 116	     0	77.2	145.5	 655	OK
 117	     0	77.8	147.6	 634	OK
 118	     0	75.8	144.8	 630	OK
 119	     0	76.4	144.5	 627	OK
 120	     0	77.1	146.3	 648	OK
 121	     0	77.6	145.2	 644	OK
 122	     0	78.1	147.9	 641	OK
 123	     0	77.1	147.0	 634	OK
 124	     0	76.0	145.6	 631	OK
 125	     0	78.3	146.5	 650	OK
 126	     0	80.1	152.3	 632	OK
 127	     0	77.1	146.8	 637	OK
 128	     0	75.8	144.8	 652	OK
 129	     0	79.8	151.8	 631	OK
 130	     0	78.7	149.4	 652	OK
 131	     0	77.5	147.8	 644	OK
 132	     0	75.7	142.3	 647	OK
 133	     0	78.8	147.8	 641	OK
 134	     0	79.3	151.5	 639	OK
 135	     0	76.5	144.8	 642	OK
 136	     0	77.3	145.5	 654	OK
 137	     0	77.4	147.2	 637	OK
 138	     0	78.2	150.4	 656	OK
 139	     0	76.6	146.6	 636	OK
 140	     0	79.0	150.5	 660	OK
 141	     0	77.8	147.8	 666	OK
 142	     0	74.7	141.3	 656	OK
 143	     0	77.0	145.2	 637	OK
 144	     0	76.9	145.8	 658	OK
 145	     0	75.6	143.4	 648	OK
 146	     0	78.5	150.3	 657	OK
 147	     0	76.6	145.8	 658	OK
 148	     0	79.1	148.5	 658	OK
 149	     0	77.0	146.7	 630	OK
 150	     0	78.5	148.5	 638	OK
 151	     0	76.2	146.9	 665	OK
 152	     0	77.0	145.4	 640	OK
 153	     0	77.9	147.2	 640	OK
 154	     0	78.2	146.5	 634	OK
 155	     0	77.7	148.1	 635	OK
