#chan	code	gain	vt50	innse	comment
   0	     0	76.6	145.5	 618	OK
   1	     0	72.3	140.7	 612	OK
   2	     0	73.4	142.5	 612	OK
   3	     0	73.7	142.6	 620	OK
   4	     0	72.3	141.4	 633	OK
   5	     0	72.7	139.8	 613	OK
   6	     0	74.3	143.7	 624	OK
   7	     0	72.3	139.4	 628	OK
   8	     0	71.4	137.0	 630	OK
   9	     0	72.6	139.2	 622	OK
  10	     0	71.9	138.8	 627	OK
  11	     0	73.2	140.5	 636	OK
  12	     0	73.0	140.5	 632	OK
  13	     0	71.1	137.6	 643	OK
  14	     0	71.5	137.9	 662	OK
  15	     0	71.5	138.5	 663	OK
  16	     0	73.6	141.0	 658	OK
  17	     0	73.3	141.9	 666	OK
  18	     0	72.6	138.4	 642	OK
  19	     0	74.4	142.7	 643	OK
  20	     0	70.4	136.8	 674	OK
  21	     0	70.7	137.4	 653	OK
  22	     0	73.2	141.3	 674	OK
  23	     0	72.0	137.9	 668	OK
  24	     0	72.6	139.2	 660	OK
  25	     0	73.2	140.8	 662	OK
  26	     0	74.6	141.8	 687	OK
  27	     0	74.1	141.8	 666	OK
  28	     0	73.0	138.2	 662	OK
  29	     0	75.2	143.6	 656	OK
  30	     0	73.7	142.3	 677	OK
  31	     0	71.7	139.7	 683	OK
  32	     0	71.0	137.7	 665	OK
  33	     0	73.9	140.3	 676	OK
  34	     0	72.2	140.2	 665	OK
  35	     0	73.6	141.7	 657	OK
  36	     0	70.8	136.3	 675	OK
  37	     0	73.9	143.0	 666	OK
  38	     0	73.1	140.9	 656	OK
  39	     0	74.3	141.2	 675	OK
  40	     0	71.3	137.5	 667	OK
  41	     0	71.2	136.8	 664	OK
  42	     0	72.7	140.0	 660	OK
  43	     0	73.4	139.8	 655	OK
  44	     0	73.9	141.7	 670	OK
  45	     0	73.8	141.2	 657	OK
  46	     0	69.5	133.6	 670	OK
  47	     0	70.1	135.9	 677	OK
  48	     0	72.4	140.1	 685	OK
  49	     0	72.6	141.7	 671	OK
  50	     0	75.2	143.3	 674	OK
  51	     0	74.7	142.4	 665	OK
  52	     0	72.8	138.4	 671	OK
  53	     0	74.4	142.3	 671	OK
  54	     0	74.8	143.5	 675	OK
  55	     0	71.4	138.9	 642	OK
  56	     0	74.2	142.4	 685	OK
  57	     0	73.3	142.8	 672	OK
  58	     0	73.4	140.4	 679	OK
  59	     0	74.9	143.0	 672	OK
  60	     0	73.1	142.5	 679	OK
  61	     0	74.4	142.8	 682	OK
  62	     0	74.1	143.2	 659	OK
  63	     0	72.6	138.2	 663	OK
  64	     0	71.9	138.8	 667	OK
  65	     0	73.9	143.0	 648	OK
  66	     0	73.5	140.6	 676	OK
  67	     0	74.4	143.9	 670	OK
  68	     0	73.7	141.9	 682	OK
  69	     0	71.1	135.1	 656	OK
  70	     0	72.6	139.6	 671	OK
  71	     0	71.5	136.2	 674	OK
  72	     0	72.2	138.0	 653	OK
  73	     0	74.6	142.2	 671	OK
  74	     0	70.6	137.0	 654	OK
  75	     0	74.5	143.0	 672	OK
  76	     0	75.1	144.2	 666	OK
  77	     0	72.8	141.7	 662	OK
  78	     0	75.0	144.3	 680	OK
  79	     0	74.2	141.3	 677	OK
  80	     0	72.1	139.5	 667	OK
  81	     0	75.7	145.5	 686	OK
  82	     0	73.6	141.6	 656	OK
  83	     0	74.6	142.0	 661	OK
  84	     0	74.8	144.5	 670	OK
  85	     0	74.5	141.3	 660	OK
  86	     0	75.2	143.4	 666	OK
  87	     0	72.8	137.7	 672	OK
  88	     0	73.7	144.1	 677	OK
  89	     0	75.7	143.9	 653	OK
  90	     0	73.4	142.2	 677	OK
  91	     0	72.7	138.4	 654	OK
  92	     0	71.2	135.1	 669	OK
  93	     0	71.1	137.3	 655	OK
  94	     0	72.1	139.5	 661	OK
  95	     0	74.8	144.4	 657	OK
  96	     0	73.1	141.1	 681	OK
  97	     0	75.3	143.4	 684	OK
  98	     0	72.2	139.5	 656	OK
  99	     0	72.5	136.9	 671	OK
 100	     0	71.3	137.4	 669	OK
 101	     0	75.4	143.7	 670	OK
 102	     0	73.5	140.6	 661	OK
 103	     0	71.4	136.3	 667	OK
 104	     0	72.0	138.7	 651	OK
 105	     0	73.6	142.0	 658	OK
 106	     0	73.5	141.7	 668	OK
 107	     0	72.9	140.7	 653	OK
 108	     0	74.1	141.7	 650	OK
 109	     0	74.8	142.7	 669	OK
 110	     0	73.7	139.9	 652	OK
 111	     0	75.6	144.8	 671	OK
 112	     0	73.3	141.0	 656	OK
 113	     0	72.6	140.2	 655	OK
 114	     0	73.2	140.2	 663	OK
 115	     0	72.9	139.5	 655	OK
 116	     0	73.8	141.1	 659	OK
 117	     0	74.5	140.3	 645	OK
 118	     0	72.2	138.9	 656	OK
 119	     0	73.1	140.2	 651	OK
 120	     0	74.2	141.0	 682	OK
 121	     0	74.2	143.6	 665	OK
 122	     0	74.6	142.7	 660	OK
 123	     0	73.8	142.7	 639	OK
 124	     0	72.4	137.1	 674	OK
 125	     0	74.9	144.2	 653	OK
 126	     0	77.1	144.8	 652	OK
 127	     0	73.6	141.4	 651	OK
 128	     0	73.8	141.6	 663	OK
 129	     0	77.7	147.6	 657	OK
 130	     0	77.0	146.4	 674	OK
 131	     0	75.3	144.6	 653	OK
 132	     0	73.2	140.8	 671	OK
 133	     0	76.9	147.2	 665	OK
 134	     0	77.3	145.0	 656	OK
 135	     0	74.6	142.4	 660	OK
 136	     0	75.3	144.8	 661	OK
 137	     0	75.5	143.4	 664	OK
 138	     0	76.4	147.4	 643	OK
 139	     0	74.8	143.2	 662	OK
 140	     0	77.2	146.3	 659	OK
 141	     0	75.8	142.5	 673	OK
 142	     0	72.9	140.3	 645	OK
 143	     0	75.1	142.0	 672	OK
 144	     0	74.3	143.8	 664	OK
 145	     0	73.6	142.1	 663	OK
 146	     0	76.6	147.3	 666	OK
 147	     0	74.9	144.6	 651	OK
 148	     0	77.0	147.3	 667	OK
 149	     0	75.1	144.2	 645	OK
 150	     0	76.4	145.7	 657	OK
 151	     0	74.4	141.5	 647	OK
 152	     0	75.2	144.8	 662	OK
 153	     0	76.0	146.7	 663	OK
 154	     0	76.2	143.6	 645	OK
 155	     0	76.1	145.0	 642	OK
 156	     0	74.4	141.9	 655	OK
 157	     0	76.7	147.8	 659	OK
 158	     0	76.3	144.8	 650	OK
 159	     0	76.1	145.3	 666	OK
 160	     0	77.2	146.0	 666	OK
 161	   200	80.1	152.6	 669	high gain
 162	     0	76.1	144.2	 662	OK
 163	     0	75.2	142.4	 650	OK
 164	     0	76.2	145.2	 662	OK
 165	     0	75.1	144.3	 654	OK
 166	     0	76.8	144.6	 661	OK
 167	     0	75.7	143.3	 672	OK
 168	     0	75.8	143.0	 648	OK
 169	     0	75.0	144.1	 672	OK
 170	     0	76.3	143.9	 648	OK
 171	     0	75.0	143.2	 647	OK
 172	     0	75.4	143.7	 645	OK
 173	     0	77.1	148.0	 669	OK
 174	     0	74.1	141.9	 668	OK
 175	     0	76.4	145.3	 641	OK
 176	     0	75.2	143.3	 674	OK
 177	     0	78.2	147.3	 654	OK
 178	     0	75.1	141.9	 642	OK
 179	     0	75.4	146.1	 641	OK
 180	     0	76.0	143.7	 645	OK
 181	     0	75.7	144.4	 637	OK
 182	     0	75.8	145.3	 647	OK
 183	     0	73.6	142.2	 648	OK
 184	     0	77.0	146.4	 635	OK
 185	     0	75.8	145.3	 642	OK
 186	     0	75.3	144.6	 655	OK
 187	     0	75.9	143.4	 650	OK
 188	     0	76.4	143.7	 622	OK
 189	     0	78.5	149.8	 633	OK
 190	     0	73.9	143.1	 662	OK
 191	     0	74.6	145.1	 639	OK
 192	     0	75.0	144.1	 635	OK
 193	     0	75.7	143.2	 653	OK
 194	     0	75.2	143.1	 639	OK
 195	     0	75.7	145.4	 640	OK
 196	     0	74.4	140.1	 649	OK
 197	     0	74.5	142.2	 653	OK
 198	     0	74.9	142.8	 652	OK
 199	     0	75.5	145.9	 624	OK
 200	     0	74.5	142.7	 652	OK
 201	     0	77.2	146.9	 631	OK
 202	     0	73.8	142.2	 651	OK
 203	     0	76.7	144.2	 631	OK
 204	     0	75.7	146.0	 647	OK
 205	     0	76.1	144.0	 636	OK
 206	     0	73.8	139.3	 628	OK
 207	     0	73.9	140.1	 624	OK
 208	     0	74.8	144.4	 630	OK
 209	     0	73.1	138.6	 641	OK
 210	     0	75.0	143.8	 619	OK
 211	     0	73.9	141.0	 636	OK
 212	     0	74.3	142.9	 641	OK
 213	     0	74.2	140.5	 630	OK
 214	     0	74.6	141.4	 643	OK
 215	     0	74.0	140.4	 654	OK
 216	     0	74.0	141.1	 635	OK
 217	     0	74.9	143.5	 656	OK
 218	     0	74.5	141.6	 667	OK
 219	     0	74.6	143.3	 640	OK
 220	     0	76.9	147.4	 661	OK
 221	     0	74.3	141.6	 639	OK
 222	     0	74.3	141.3	 671	OK
 223	     0	74.6	141.6	 665	OK
 224	     0	75.0	142.8	 656	OK
 225	     0	74.8	141.7	 655	OK
 226	     0	75.4	144.5	 670	OK
 227	     0	74.4	142.0	 658	OK
 228	     0	73.5	139.9	 670	OK
 229	     0	74.8	141.8	 666	OK
 230	     0	75.8	143.4	 680	OK
 231	     0	75.4	143.3	 670	OK
 232	     0	75.5	144.9	 665	OK
 233	     0	74.3	141.2	 674	OK
 234	     0	74.1	141.9	 660	OK
 235	     0	74.3	141.6	 646	OK
 236	     0	74.9	141.8	 660	OK
 237	     0	77.1	145.5	 639	OK
 238	     0	75.7	144.7	 651	OK
 239	     0	74.0	140.3	 661	OK
 240	     0	74.6	141.3	 665	OK
 241	     0	72.6	138.5	 649	OK
 242	     0	73.0	139.8	 641	OK
 243	     0	72.0	138.3	 664	OK
 244	     0	74.5	143.3	 660	OK
 245	     0	75.9	145.0	 655	OK
 246	     0	76.7	144.0	 658	OK
 247	     0	75.8	144.7	 648	OK
 248	     0	74.1	141.9	 664	OK
 249	     0	75.7	143.3	 641	OK
 250	     0	75.2	142.2	 659	OK
 251	     0	76.1	146.3	 677	OK
 252	     0	74.6	142.1	 669	OK
 253	     0	74.6	143.5	 663	OK
 254	     0	78.2	147.2	 655	OK
 255	     0	75.0	142.0	 660	OK
 256	     0	76.4	143.5	 655	OK
 257	     0	77.5	147.8	 635	OK
 258	     0	80.5	150.2	 651	OK
 259	     0	80.9	154.8	 629	OK
 260	     0	78.0	145.8	 622	OK
 261	     0	81.8	153.8	 650	OK
 262	     0	80.2	151.6	 659	OK
 263	     0	79.4	150.6	 647	OK
 264	     0	80.7	154.5	 627	OK
 265	     0	80.0	151.8	 644	OK
 266	     0	80.9	151.0	 634	OK
 267	     0	79.6	150.2	 645	OK
 268	     0	78.9	148.4	 636	OK
 269	     0	79.3	149.3	 638	OK
 270	     0	80.8	150.0	 640	OK
 271	     0	80.1	151.5	 627	OK
 272	     0	81.5	151.2	 635	OK
 273	     0	81.8	152.2	 648	OK
 274	     0	79.2	148.0	 627	OK
 275	     0	77.6	148.2	 630	OK
 276	     0	77.7	147.7	 629	OK
 277	     0	81.7	154.6	 632	OK
 278	     0	77.5	147.1	 635	OK
 279	     0	78.6	147.5	 640	OK
 280	     0	79.2	150.7	 638	OK
 281	     0	79.3	149.7	 628	OK
 282	     0	80.0	150.8	 627	OK
 283	     0	79.2	149.2	 626	OK
 284	     0	79.6	152.1	 642	OK
 285	     0	79.5	148.7	 639	OK
 286	     0	78.8	148.5	 651	OK
 287	     0	81.1	152.2	 635	OK
 288	     0	80.7	150.7	 632	OK
 289	     0	79.8	151.8	 653	OK
 290	     0	80.2	152.8	 629	OK
 291	     0	81.5	151.4	 642	OK
 292	     0	77.4	146.5	 628	OK
 293	     0	81.4	151.5	 646	OK
 294	     0	78.1	149.2	 658	OK
 295	     0	80.8	150.3	 655	OK
 296	     0	79.8	149.5	 619	OK
 297	     0	78.4	148.2	 642	OK
 298	     0	79.6	149.7	 642	OK
 299	     0	80.8	151.6	 628	OK
 300	     0	79.0	147.1	 629	OK
 301	     0	78.3	148.2	 632	OK
 302	     0	83.6	159.1	 647	OK
 303	     0	79.1	150.6	 633	OK
 304	     0	80.8	151.4	 648	OK
 305	     0	80.1	150.8	 632	OK
 306	     0	78.1	147.1	 640	OK
 307	     0	80.4	151.9	 650	OK
 308	     0	79.4	150.2	 619	OK
 309	     0	79.3	151.0	 641	OK
 310	     0	79.1	150.7	 629	OK
 311	     0	79.2	147.6	 638	OK
 312	     0	80.2	152.3	 656	OK
 313	     0	79.0	147.2	 634	OK
 314	     0	80.7	151.1	 656	OK
 315	     0	77.7	146.2	 640	OK
 316	     0	79.6	152.1	 627	OK
 317	     0	79.3	149.7	 637	OK
 318	     0	79.8	149.7	 637	OK
 319	     0	79.4	150.9	 645	OK
 320	     0	83.0	155.1	 625	OK
 321	     0	80.1	149.5	 640	OK
 322	     0	81.0	151.8	 642	OK
 323	     0	82.2	153.5	 633	OK
 324	     0	78.2	146.8	 636	OK
 325	     0	81.4	153.2	 646	OK
 326	     0	77.3	148.2	 616	OK
 327	     0	79.9	149.5	 637	OK
 328	     0	81.5	152.3	 624	OK
 329	     0	80.2	151.0	 631	OK
 330	     0	80.1	151.8	 625	OK
