#chan	code	gain	vt50	innse	comment
   0	     0	80.0	110.7	 624	OK
   1	     0	79.2	109.5	 651	OK
   2	     0	77.3	107.8	 654	OK
   3	     0	75.4	104.9	 670	OK
   4	     0	76.8	106.7	 661	OK
   5	     0	77.6	108.8	 672	OK
   6	     0	76.9	108.0	 660	OK
   7	     0	78.3	111.4	 667	OK
   8	     0	75.5	106.2	 663	OK
   9	     0	80.0	110.5	 665	OK
  10	     0	72.7	104.7	 657	OK
  11	     0	74.3	106.2	 670	OK
  12	     0	77.2	109.7	 676	OK
  13	     0	74.5	106.8	 655	OK
  14	     0	74.6	105.7	 683	OK
  15	     0	75.4	107.2	 685	OK
  16	     0	73.4	103.9	 665	OK
  17	     0	77.1	109.1	 662	OK
  18	     0	72.8	104.8	 674	OK
  19	     0	77.2	107.7	 664	OK
  20	     0	72.5	101.7	 671	OK
  21	     0	74.5	105.1	 682	OK
  22	     0	73.3	104.2	 687	OK
  23	     0	75.4	106.8	 652	OK
  24	     0	75.8	107.4	 664	OK
  25	     0	77.9	108.5	 688	OK
  26	     0	72.6	103.3	 668	OK
  27	     0	74.9	105.5	 676	OK
  28	     0	77.0	109.4	 673	OK
  29	     0	75.6	105.2	 681	OK
  30	     0	74.2	106.5	 679	OK
  31	     0	77.1	108.4	 693	OK
  32	     0	77.5	108.9	 665	OK
  33	     0	75.7	107.7	 678	OK
  34	     0	75.2	106.0	 655	OK
  35	     0	74.9	104.9	 678	OK
  36	     0	74.7	104.2	 686	OK
  37	     0	76.4	105.7	 702	OK
  38	     0	75.3	105.2	 678	OK
  39	     0	75.6	106.5	 694	OK
  40	     0	74.7	103.4	 693	OK
  41	     0	76.0	105.6	 672	OK
  42	     0	74.4	104.0	 682	OK
  43	     0	75.2	106.1	 715	OK
  44	     0	77.2	108.2	 684	OK
  45	     0	75.0	105.8	 692	OK
  46	     0	76.9	108.4	 686	OK
  47	     0	76.0	107.5	 687	OK
  48	     0	74.3	107.0	 691	OK
  49	     0	75.1	106.9	 702	OK
  50	     0	75.3	104.9	 705	OK
  51	     0	77.0	108.4	 689	OK
  52	     0	73.9	105.3	 694	OK
  53	     0	76.6	107.2	 694	OK
  54	     0	75.5	105.8	 701	OK
  55	     0	76.4	107.1	 693	OK
  56	     0	74.9	104.2	 687	OK
  57	     0	74.8	105.5	 689	OK
  58	     0	75.2	107.3	 690	OK
  59	     0	74.4	106.8	 717	OK
  60	     0	77.1	107.3	 702	OK
  61	     0	76.5	106.6	 693	OK
  62	     0	78.3	109.9	 698	OK
  63	     0	77.6	107.8	 662	OK
  64	     0	78.0	110.5	 679	OK
  65	     0	78.3	109.3	 707	OK
  66	     0	74.8	106.6	 695	OK
  67	     0	76.7	108.1	 685	OK
  68	     0	76.0	105.2	 694	OK
  69	     0	76.5	108.8	 707	OK
  70	     0	74.6	105.0	 685	OK
  71	     0	75.6	105.8	 689	OK
  72	     0	75.3	107.6	 693	OK
  73	     0	76.2	106.4	 706	OK
  74	     0	74.9	104.7	 698	OK
  75	     0	76.3	107.8	 679	OK
  76	     0	76.7	109.4	 685	OK
  77	     0	76.0	107.7	 674	OK
  78	     0	72.9	102.9	 702	OK
  79	     0	73.6	103.3	 682	OK
  80	     0	77.3	108.2	 692	OK
  81	     0	73.9	105.7	 690	OK
  82	     0	74.9	104.9	 695	OK
  83	     0	75.0	104.9	 692	OK
  84	     0	77.1	108.5	 685	OK
  85	     0	76.5	106.1	 684	OK
  86	     0	76.3	106.2	 689	OK
  87	     0	74.0	104.7	 702	OK
  88	     0	75.2	104.9	 690	OK
  89	     0	77.7	109.4	 680	OK
