#chan	code	gain	vt50	innse	comment
   0	     0	80.5	150.3	 647	OK
   1	     0	79.6	147.9	 651	OK
   2	     0	77.8	145.5	 653	OK
   3	     0	76.4	144.6	 643	OK
   4	     0	77.4	146.1	 656	OK
   5	     0	78.3	147.1	 658	OK
   6	     0	77.3	146.1	 660	OK
   7	     0	78.7	149.4	 662	OK
   8	     0	76.1	143.4	 666	OK
   9	     0	80.3	148.9	 653	OK
  10	     0	74.1	141.4	 669	OK
  11	     0	75.7	143.8	 648	OK
  12	     0	77.6	148.4	 671	OK
  13	     0	75.4	141.2	 658	OK
  14	     0	75.6	142.6	 673	OK
  15	     0	76.7	145.1	 677	OK
  16	     0	74.6	140.3	 661	OK
  17	     0	77.5	146.7	 668	OK
  18	     0	74.1	140.5	 673	OK
  19	     0	77.9	146.5	 674	OK
  20	     0	73.7	140.9	 660	OK
  21	     0	75.6	141.9	 689	OK
  22	     0	74.0	140.7	 673	OK
  23	     0	76.7	144.4	 674	OK
  24	     0	76.4	144.3	 673	OK
  25	     0	78.3	148.5	 674	OK
  26	     0	73.6	139.5	 674	OK
  27	     0	75.7	144.2	 678	OK
  28	     0	77.7	147.3	 685	OK
  29	     0	76.7	142.6	 680	OK
  30	     0	75.1	141.1	 647	OK
  31	     0	77.7	146.5	 679	OK
  32	     0	78.2	146.8	 704	OK
  33	     0	76.6	145.3	 690	OK
  34	     0	75.7	142.7	 693	OK
  35	     0	76.0	141.7	 691	OK
  36	     0	75.1	143.2	 688	OK
  37	     0	77.1	143.3	 682	OK
  38	     0	76.4	145.0	 693	OK
  39	     0	76.7	142.7	 688	OK
  40	     0	75.5	140.9	 697	OK
  41	     0	76.4	142.9	 703	OK
  42	     0	75.2	143.9	 692	OK
  43	     0	76.2	143.0	 707	OK
  44	     0	78.0	145.8	 697	OK
  45	     0	75.9	142.7	 673	OK
  46	     0	77.4	145.9	 688	OK
  47	     0	76.5	144.9	 691	OK
  48	     0	74.9	140.6	 691	OK
  49	     0	76.2	143.6	 672	OK
  50	     0	75.9	141.1	 714	OK
  51	     0	77.9	146.6	 715	OK
  52	     0	74.8	141.3	 699	OK
  53	     0	76.8	144.4	 699	OK
  54	     0	75.9	143.4	 712	OK
  55	     0	76.9	144.4	 710	OK
  56	     0	75.7	144.2	 695	OK
  57	     0	75.5	141.6	 692	OK
  58	     0	75.9	144.7	 696	OK
  59	     0	75.3	145.4	 687	OK
  60	     0	77.5	145.6	 695	OK
  61	     0	77.4	147.3	 691	OK
  62	     0	79.0	147.8	 709	OK
  63	     0	77.5	148.6	 692	OK
  64	     0	78.7	148.8	 696	OK
  65	     0	78.9	148.3	 685	OK
  66	     0	75.6	143.7	 722	OK
  67	     0	77.2	145.7	 692	OK
  68	     0	77.0	145.3	 689	OK
  69	     0	77.6	147.5	 691	OK
  70	     0	75.8	141.9	 698	OK
  71	     0	76.2	145.8	 696	OK
  72	     0	76.1	144.5	 700	OK
  73	     0	77.3	144.1	 707	OK
  74	     0	75.9	142.1	 683	OK
  75	     0	76.6	145.1	 689	OK
  76	     0	76.8	145.4	 696	OK
  77	     0	77.0	145.4	 699	OK
  78	     0	74.1	141.8	 713	OK
  79	     0	74.6	142.4	 668	OK
  80	     0	78.7	146.7	 681	OK
  81	     0	74.9	142.3	 700	OK
  82	     0	76.0	144.4	 710	OK
  83	     0	76.1	144.4	 693	OK
  84	     0	78.1	146.3	 700	OK
  85	     0	77.3	143.7	 683	OK
  86	     0	76.7	143.9	 691	OK
  87	     0	75.3	141.3	 697	OK
  88	     0	76.2	142.5	 683	OK
  89	     0	78.0	147.8	 681	OK
  90	     0	75.9	142.0	 692	OK
  91	     0	76.2	143.1	 699	OK
  92	     0	74.1	141.0	 705	OK
  93	     0	76.4	142.6	 664	OK
  94	     0	76.0	143.4	 679	OK
  95	     0	77.0	145.7	 677	OK
  96	     0	74.1	141.1	 690	OK
  97	     0	74.0	141.4	 677	OK
  98	     0	75.0	139.0	 696	OK
  99	     0	77.8	145.2	 688	OK
 100	     0	75.6	142.6	 707	OK
 101	     0	77.4	146.3	 686	OK
 102	     0	77.6	144.8	 698	OK
 103	     0	77.5	145.8	 682	OK
 104	     0	75.6	142.3	 682	OK
 105	     0	78.2	144.2	 660	OK
 106	     0	74.0	138.4	 689	OK
 107	     0	77.0	144.8	 666	OK
 108	     0	77.7	144.6	 682	OK
 109	     0	78.7	146.1	 670	OK
 110	     0	79.1	146.7	 697	OK
 111	     0	76.6	146.3	 693	OK
 112	     0	76.9	143.1	 658	OK
 113	     0	78.3	146.2	 673	OK
 114	     0	79.0	147.8	 693	OK
 115	     0	78.3	148.1	 684	OK
 116	     0	75.5	143.8	 687	OK
 117	     0	75.6	141.3	 688	OK
 118	     0	78.8	147.7	 662	OK
 119	     0	77.3	144.6	 668	OK
 120	     0	77.5	146.4	 688	OK
 121	     0	76.0	144.4	 678	OK
 122	     0	75.6	142.5	 679	OK
 123	     0	79.6	148.6	 680	OK
 124	     0	78.4	145.2	 656	OK
 125	     0	77.9	145.7	 666	OK
 126	     0	76.5	141.6	 676	OK
 127	     0	80.2	149.8	 692	OK
 128	     0	73.6	139.2	 688	OK
 129	     0	75.5	143.8	 691	OK
 130	     0	73.8	140.6	 692	OK
 131	     0	74.1	141.6	 703	OK
 132	     0	75.4	143.1	 705	OK
 133	     0	72.6	137.8	 680	OK
 134	     0	70.9	134.7	 709	OK
 135	     0	71.1	135.2	 714	OK
 136	     0	71.0	135.0	 708	OK
 137	     0	73.4	138.4	 687	OK
 138	     0	72.7	136.1	 684	OK
 139	     0	71.7	135.6	 695	OK
 140	     0	72.8	138.4	 690	OK
