#chan	code	gain	vt50	innse	comment
   0	     4	77.1	122.6	2450	inefficient
   1	     4	70.4	102.5	3044	inefficient
   2	     4	74.1	134.5	2197	inefficient
   3	     4	71.7	107.7	3230	inefficient
   4	     4	70.1	102.2	3241	inefficient
   5	     4	71.3	114.1	3025	inefficient
   6	     4	72.9	110.2	3061	inefficient
   7	     4	72.5	128.9	2342	inefficient
   8	     4	68.9	99.2	3131	inefficient
   9	     4	70.4	104.5	2979	inefficient
  10	     4	72.4	130.7	2120	inefficient
  11	     4	73.9	130.3	2031	inefficient
  12	     4	73.4	126.9	2095	inefficient
  13	     4	69.2	103.0	2995	inefficient
  14	     4	69.9	106.6	3000	inefficient
  15	     4	70.1	105.1	2897	inefficient
  16	     4	70.9	96.4	3006	inefficient
  17	     4	74.4	133.9	1843	inefficient
  18	 80000	74.3	138.0	1748	very high noise
  19	     4	73.5	109.3	2643	inefficient
  20	     4	68.1	96.6	2947	inefficient
  21	     4	71.3	123.3	2048	inefficient
  22	     4	72.2	111.8	2525	inefficient
  23	     4	71.6	114.4	2406	inefficient
  24	     4	72.5	122.3	2082	inefficient
  25	     4	69.2	83.8	3019	inefficient
  26	     4	76.0	135.5	1751	inefficient
  27	     4	72.8	106.0	2829	inefficient
  28	     4	73.1	123.0	2137	inefficient
  29	     4	75.7	127.1	2051	inefficient
  30	     4	74.3	127.6	1975	inefficient
  31	 80000	73.0	129.7	1887	very high noise
  32	     4	71.7	123.9	2146	inefficient
  33	     4	75.2	136.0	1890	inefficient
  34	     4	73.0	129.5	1960	inefficient
  35	     4	74.0	124.5	2194	inefficient
  36	     4	71.2	124.1	2147	inefficient
  37	     4	74.2	124.0	2220	inefficient
  38	     4	73.7	128.2	2068	inefficient
  39	     4	75.3	134.3	1953	inefficient
  40	     4	71.5	122.5	2304	inefficient
  41	 80000	71.5	122.8	2214	very high noise
  42	     4	71.0	101.9	2930	inefficient
  43	     4	71.5	101.9	2927	inefficient
  44	     4	73.5	120.3	2351	inefficient
  45	     4	73.0	111.3	2712	inefficient
  46	     4	69.7	120.3	2324	inefficient
  47	 80000	71.6	138.9	1804	very high noise
  48	     4	71.8	112.6	2676	inefficient
  49	     4	74.1	135.8	1847	inefficient
  50	     4	72.9	99.0	2951	inefficient
  51	     4	72.4	101.9	2907	inefficient
  52	     4	73.0	123.7	2266	inefficient
  53	     4	75.6	135.5	1954	inefficient
  54	     4	73.1	106.5	2843	inefficient
  55	     4	67.5	87.1	3101	inefficient
  56	     4	75.7	139.0	1933	inefficient
  57	     4	73.4	124.7	2313	inefficient
  58	     4	72.3	109.7	2793	inefficient
  59	     4	74.1	114.6	2620	inefficient
  60	     4	71.3	102.4	3001	inefficient
  61	     4	75.3	133.4	2009	inefficient
  62	     4	73.4	115.8	2595	inefficient
  63	     4	70.4	100.6	2935	inefficient
  64	 80000	74.0	159.0	1798	very high noise
  65	 80000	75.1	136.6	1891	very high noise
  66	     4	73.8	124.9	2240	inefficient
  67	     4	75.1	129.6	2064	inefficient
  68	     4	72.2	106.8	2876	inefficient
  69	     4	71.7	128.5	2091	inefficient
  70	     4	72.9	126.3	2169	inefficient
  71	     4	72.0	126.3	2132	inefficient
  72	 80000	74.7	159.5	1831	very high noise
  73	     4	73.3	109.2	2796	inefficient
  74	     4	71.3	129.7	2009	inefficient
  75	     4	75.1	128.1	2101	inefficient
  76	     4	75.8	130.0	2118	inefficient
  77	     4	73.1	126.6	2202	inefficient
  78	 80000	76.7	144.3	1862	very high noise
  79	     4	73.4	116.9	2616	inefficient
  80	     4	70.7	106.2	2835	inefficient
  81	     4	75.0	115.7	2618	inefficient
  82	     4	72.9	112.1	2690	inefficient
  83	     4	74.8	126.5	2216	inefficient
  84	     4	75.0	128.1	2125	inefficient
  85	     4	75.0	130.6	2116	inefficient
  86	     4	73.8	111.0	2730	inefficient
  87	     4	73.0	125.9	2201	inefficient
  88	     4	72.5	110.8	2724	inefficient
  89	     4	74.3	111.5	2712	inefficient
  90	 80000	74.3	135.7	1947	very high noise
  91	     4	72.3	119.1	2480	inefficient
  92	     4	70.8	117.3	2461	inefficient
  93	     4	67.9	93.9	3037	inefficient
  94	 80000	74.1	149.0	1850	very high noise
  95	     4	74.2	117.5	2573	inefficient
  96	     4	72.4	112.1	2652	inefficient
  97	     4	75.4	125.8	2232	inefficient
  98	     4	72.4	122.7	2308	inefficient
  99	 80000	72.0	187.4	1884	very high noise
 100	     4	71.7	125.2	2192	inefficient
 101	     4	72.6	96.9	3061	inefficient
 102	     4	73.6	124.9	2325	inefficient
 103	     4	70.1	105.5	2867	inefficient
