#chan	code	gain	vt50	innse	comment
   0	     0	80.4	147.5	 642	OK
   1	     0	79.6	148.2	 650	OK
   2	     0	77.6	145.7	 646	OK
   3	     0	76.4	144.5	 644	OK
   4	     0	77.4	146.4	 654	OK
   5	     0	78.3	146.9	 652	OK
   6	     0	77.1	145.7	 656	OK
   7	     0	78.7	149.5	 641	OK
   8	     0	76.1	143.4	 650	OK
   9	     0	80.2	148.8	 655	OK
  10	     0	74.0	141.1	 661	OK
  11	     0	75.6	143.4	 667	OK
  12	     0	77.6	145.1	 670	OK
  13	     0	75.3	143.8	 661	OK
  14	     0	75.5	142.9	 673	OK
  15	     0	76.6	144.9	 685	OK
  16	     0	74.5	141.3	 663	OK
  17	     0	77.7	146.8	 669	OK
  18	     0	74.1	140.2	 659	OK
  19	     0	77.8	146.1	 656	OK
  20	     0	73.6	137.5	 674	OK
  21	     0	75.6	142.1	 647	OK
  22	     0	73.9	140.9	 690	OK
  23	     0	76.6	141.8	 682	OK
  24	     0	76.4	144.1	 666	OK
  25	     0	78.2	146.4	 683	OK
  26	     0	73.4	139.2	 688	OK
  27	     0	75.7	142.0	 678	OK
  28	     0	77.6	147.1	 679	OK
  29	     0	76.6	142.6	 675	OK
  30	     0	75.1	140.6	 684	OK
  31	     0	77.6	146.3	 697	OK
  32	     0	78.1	147.2	 684	OK
  33	     0	76.5	144.9	 675	OK
  34	     0	75.8	142.6	 675	OK
  35	     0	76.0	142.0	 691	OK
  36	     0	75.0	144.3	 685	OK
  37	     0	77.2	143.6	 653	OK
  38	     0	76.4	142.0	 679	OK
  39	     0	76.7	143.8	 664	OK
  40	     0	75.3	140.6	 680	OK
  41	     0	76.3	143.2	 684	OK
  42	     0	75.0	140.8	 678	OK
  43	     0	76.5	143.2	 691	OK
  44	     0	77.8	146.2	 676	OK
  45	     0	75.9	142.9	 695	OK
  46	     0	77.3	145.7	 704	OK
  47	     0	76.4	145.0	 685	OK
  48	     0	75.0	140.5	 708	OK
  49	     0	76.2	143.8	 679	OK
  50	     0	75.9	141.2	 703	OK
  51	     0	77.7	143.4	 677	OK
  52	     0	74.9	141.5	 682	OK
  53	     0	76.8	142.0	 697	OK
  54	     0	75.9	143.2	 704	OK
  55	     0	76.8	143.7	 679	OK
  56	     0	75.6	144.5	 673	OK
  57	     0	75.5	144.1	 683	OK
  58	     0	76.0	143.7	 672	OK
  59	     0	75.0	142.5	 693	OK
  60	     0	77.5	145.9	 699	OK
  61	     0	77.3	147.5	 699	OK
  62	     0	78.9	148.1	 677	OK
  63	     0	77.3	143.2	 674	OK
  64	     0	78.6	148.5	 682	OK
  65	     0	78.9	147.6	 705	OK
  66	     0	75.7	143.6	 686	OK
  67	     0	77.0	145.7	 679	OK
  68	     0	77.1	146.3	 677	OK
  69	     0	77.5	146.4	 675	OK
  70	     0	75.7	142.3	 707	OK
  71	     0	76.0	143.3	 697	OK
  72	     0	75.9	144.5	 700	OK
  73	     0	77.3	144.5	 697	OK
  74	     0	75.8	141.8	 690	OK
  75	     0	76.5	145.0	 710	OK
  76	     0	76.9	144.4	 698	OK
  77	     0	76.8	145.3	 687	OK
  78	     0	73.9	139.4	 697	OK
  79	     0	74.4	139.4	 706	OK
  80	     0	78.7	146.9	 663	OK
  81	     0	74.8	142.0	 690	OK
