#chan	code	gain	vt50	innse	comment
   0	     0	76.6	146.1	 623	OK
   1	     0	72.3	140.4	 600	OK
   2	     0	73.4	142.2	 604	OK
   3	     0	73.7	142.4	 598	OK
   4	     0	72.6	139.6	 618	OK
   5	     0	72.9	140.4	 636	OK
   6	     0	74.5	145.0	 623	OK
   7	     0	72.3	139.8	 642	OK
   8	     0	71.3	136.6	 626	OK
   9	     0	72.6	139.6	 644	OK
  10	     0	71.8	139.1	 651	OK
  11	     0	73.3	143.3	 617	OK
  12	     0	73.0	140.9	 651	OK
  13	     0	71.0	138.3	 645	OK
  14	     0	71.7	138.4	 640	OK
  15	     0	71.5	138.6	 640	OK
  16	     0	73.5	141.2	 665	OK
  17	     0	73.2	142.3	 671	OK
  18	     0	72.6	141.8	 677	OK
  19	     0	74.3	142.9	 664	OK
  20	     0	70.2	133.4	 665	OK
  21	     0	70.6	137.7	 662	OK
  22	     0	73.2	139.8	 675	OK
  23	     0	72.1	137.5	 673	OK
  24	     0	72.7	139.0	 655	OK
  25	     0	73.2	140.8	 681	OK
  26	     0	74.6	142.4	 664	OK
  27	     0	74.3	142.2	 669	OK
  28	     0	73.2	141.7	 672	OK
  29	     0	75.0	146.5	 670	OK
  30	     0	73.7	142.5	 671	OK
  31	     0	71.8	136.9	 656	OK
  32	     0	71.0	137.7	 660	OK
  33	     0	74.0	143.5	 663	OK
  34	     0	72.1	140.6	 665	OK
  35	     0	73.6	143.0	 668	OK
  36	     0	70.8	136.1	 683	OK
  37	     0	74.1	143.4	 652	OK
  38	     0	73.1	141.5	 667	OK
  39	     0	74.2	142.0	 672	OK
  40	     0	71.3	137.7	 668	OK
  41	     0	71.1	136.7	 688	OK
  42	     0	72.9	140.9	 664	OK
  43	     0	73.3	141.2	 669	OK
  44	     0	73.9	142.4	 667	OK
  45	     0	73.9	141.8	 662	OK
  46	     0	69.5	133.9	 663	OK
  47	     0	69.9	135.4	 690	OK
  48	     0	72.5	140.1	 667	OK
  49	     0	72.4	139.9	 664	OK
  50	     0	75.3	143.6	 682	OK
  51	     0	74.7	142.1	 674	OK
  52	     0	72.7	141.7	 665	OK
  53	     0	74.6	145.6	 678	OK
  54	     0	74.7	143.7	 675	OK
  55	     0	71.5	138.8	 667	OK
  56	     0	74.2	140.3	 671	OK
  57	     0	73.3	140.0	 666	OK
  58	     0	73.5	140.7	 689	OK
  59	     0	74.9	143.8	 667	OK
  60	     0	73.2	141.9	 675	OK
  61	     0	74.4	143.1	 681	OK
  62	     0	74.2	143.4	 659	OK
  63	     0	72.5	139.0	 684	OK
  64	     0	71.9	138.7	 653	OK
  65	     0	73.9	142.6	 666	OK
  66	     0	73.4	140.0	 664	OK
  67	     0	74.6	143.8	 661	OK
  68	     0	73.8	141.4	 653	OK
  69	     0	71.1	138.8	 658	OK
  70	     0	72.6	140.0	 662	OK
  71	     0	71.6	136.8	 670	OK
  72	     0	72.3	140.5	 670	OK
  73	     0	74.6	144.8	 666	OK
  74	     0	70.7	136.9	 655	OK
  75	     0	74.5	143.0	 656	OK
  76	     0	75.2	143.8	 660	OK
  77	     0	72.8	138.2	 660	OK
  78	     0	75.1	144.3	 668	OK
  79	     0	74.0	141.3	 678	OK
  80	     0	72.2	140.1	 687	OK
  81	     0	75.6	145.0	 667	OK
  82	     0	73.7	139.6	 666	OK
  83	     0	74.6	142.4	 657	OK
  84	     0	74.8	142.0	 670	OK
  85	     0	74.4	142.1	 683	OK
  86	     0	75.1	143.8	 658	OK
  87	     0	72.9	137.6	 659	OK
  88	     0	73.7	141.0	 661	OK
  89	     0	75.6	144.5	 671	OK
  90	     0	73.3	139.4	 668	OK
  91	     0	72.5	138.6	 677	OK
  92	     0	71.1	137.4	 656	OK
  93	     0	70.9	137.1	 670	OK
  94	     0	72.1	140.3	 660	OK
  95	     0	75.0	142.1	 661	OK
  96	     0	73.2	141.5	 658	OK
  97	     0	75.1	144.1	 659	OK
  98	     0	72.3	137.4	 657	OK
  99	     0	72.6	140.3	 658	OK
 100	     0	71.4	138.1	 668	OK
 101	     0	75.5	143.9	 658	OK
 102	     0	73.5	140.5	 673	OK
 103	     0	71.3	137.5	 648	OK
 104	     0	72.1	139.6	 654	OK
 105	     0	73.6	141.8	 644	OK
 106	     0	73.6	141.5	 651	OK
 107	     0	73.0	138.3	 651	OK
 108	     0	74.0	141.8	 650	OK
 109	     0	74.8	142.4	 652	OK
 110	     0	73.7	140.9	 654	OK
 111	     0	75.6	142.2	 674	OK
 112	     0	73.3	137.7	 661	OK
 113	     0	72.4	139.7	 666	OK
 114	     0	73.1	139.8	 655	OK
 115	     0	72.9	139.4	 664	OK
 116	     0	73.8	140.6	 651	OK
 117	     0	74.7	140.8	 662	OK
 118	     0	72.2	138.2	 641	OK
 119	     0	73.0	140.3	 661	OK
 120	     0	74.1	141.0	 655	OK
 121	     0	74.2	143.6	 659	OK
 122	     0	74.4	142.4	 663	OK
 123	     0	73.9	140.7	 645	OK
 124	     0	72.4	140.0	 661	OK
 125	     0	74.8	141.9	 658	OK
 126	     0	76.9	148.4	 656	OK
 127	     0	73.5	141.5	 663	OK
 128	     0	74.0	142.2	 664	OK
 129	     0	77.9	147.8	 650	OK
 130	     0	77.0	143.9	 659	OK
 131	     0	75.6	145.6	 657	OK
 132	     0	73.5	141.6	 658	OK
 133	     0	76.9	147.2	 655	OK
 134	     0	77.4	145.4	 646	OK
 135	     0	74.7	142.1	 660	OK
 136	     0	75.5	142.5	 667	OK
 137	     0	75.8	143.4	 646	OK
 138	     0	76.4	147.3	 656	OK
 139	     0	74.8	143.6	 673	OK
 140	     0	77.2	147.3	 663	OK
 141	     0	75.8	142.7	 671	OK
 142	     0	73.1	140.6	 648	OK
 143	     0	75.2	142.5	 657	OK
 144	     0	74.4	140.9	 660	OK
 145	     0	73.6	139.5	 668	OK
 146	     0	77.0	147.3	 626	OK
 147	     0	75.0	142.2	 666	OK
 148	     0	77.4	145.3	 667	OK
 149	     0	75.2	144.6	 653	OK
 150	     0	76.6	145.9	 678	OK
 151	     0	74.4	142.2	 649	OK
 152	     0	75.2	142.0	 669	OK
 153	     0	76.2	147.2	 669	OK
 154	     0	76.3	147.4	 646	OK
