#chan	code	gain	vt50	innse	comment
   0	     0	78.3	111.5	 645	OK
   1	     0	79.1	112.0	 642	OK
   2	     0	75.8	106.7	 640	OK
   3	     0	78.4	108.7	 636	OK
   4	     0	77.1	109.4	 638	OK
   5	     0	75.9	110.0	 641	OK
   6	     0	77.8	111.0	 652	OK
   7	     0	74.1	106.4	 662	OK
   8	     0	74.1	107.0	 630	OK
   9	     0	76.9	109.6	 632	OK
  10	     0	74.6	106.5	 661	OK
  11	     0	77.8	110.4	 660	OK
  12	     0	73.1	104.7	 643	OK
  13	     0	74.2	109.5	 666	OK
  14	     0	74.4	105.6	 637	OK
  15	     0	75.6	107.4	 658	OK
  16	     0	72.7	104.1	 654	OK
  17	     0	77.2	107.7	 666	OK
  18	     0	76.7	110.0	 650	OK
  19	     0	74.2	108.3	 664	OK
  20	     0	74.8	106.3	 647	OK
  21	     0	74.1	107.5	 645	OK
  22	     0	70.4	104.5	 661	OK
  23	     0	74.3	108.1	 663	OK
  24	     0	75.2	108.7	 646	OK
  25	     0	73.4	105.5	 643	OK
  26	     0	73.6	107.2	 644	OK
  27	     0	76.6	111.1	 643	OK
  28	     0	73.5	106.9	 651	OK
  29	     0	74.3	106.0	 640	OK
  30	     0	74.6	108.2	 665	OK
  31	     0	75.4	108.6	 666	OK
  32	     0	74.1	107.3	 659	OK
  33	     0	74.3	105.5	 647	OK
  34	     0	75.3	108.3	 678	OK
  35	     0	74.9	107.2	 655	OK
  36	     0	76.1	107.9	 647	OK
  37	     0	74.9	107.5	 654	OK
  38	     0	74.4	107.6	 671	OK
  39	     0	73.2	105.7	 651	OK
  40	     0	73.6	107.1	 646	OK
  41	     0	74.6	106.7	 639	OK
  42	     0	73.9	106.6	 672	OK
  43	     0	74.8	104.9	 669	OK
  44	     0	75.3	107.5	 660	OK
  45	     0	73.3	105.4	 653	OK
  46	     0	73.9	107.5	 662	OK
  47	     0	74.4	107.5	 684	OK
  48	     0	74.8	106.2	 652	OK
  49	     0	76.8	109.0	 635	OK
  50	     0	74.7	107.7	 669	OK
  51	     0	72.7	104.2	 665	OK
  52	     0	76.0	109.5	 678	OK
  53	     0	74.2	108.2	 651	OK
  54	     0	73.8	106.4	 670	OK
  55	     0	74.3	107.0	 649	OK
  56	     0	74.6	108.4	 667	OK
  57	     0	75.3	109.5	 673	OK
  58	     0	75.9	108.6	 657	OK
  59	     0	77.3	109.3	 660	OK
  60	     0	76.9	108.2	 666	OK
  61	     0	72.8	107.3	 657	OK
  62	     0	77.2	108.5	 668	OK
  63	     0	73.4	108.0	 659	OK
  64	     0	74.8	107.2	 667	OK
  65	     0	76.0	107.4	 657	OK
  66	     0	78.3	112.6	 662	OK
  67	     0	76.2	110.4	 651	OK
  68	     0	75.1	106.6	 681	OK
  69	     0	73.1	106.7	 641	OK
  70	     0	74.8	107.7	 661	OK
  71	     0	76.3	110.3	 657	OK
  72	     0	75.5	107.2	 653	OK
  73	     0	75.4	108.1	 671	OK
  74	     0	76.6	110.2	 667	OK
  75	     0	74.9	109.0	 662	OK
  76	     0	74.4	107.1	 667	OK
  77	     0	75.6	109.2	 651	OK
  78	     0	77.5	109.6	 668	OK
  79	     0	75.1	108.9	 668	OK
  80	     0	77.5	111.3	 656	OK
  81	     0	74.0	105.1	 668	OK
  82	     0	74.8	108.0	 638	OK
  83	     0	76.4	107.9	 659	OK
  84	     0	75.7	109.5	 672	OK
  85	     0	74.1	106.1	 672	OK
  86	     0	75.3	107.7	 639	OK
  87	     0	75.8	107.5	 652	OK
  88	     0	74.4	105.8	 652	OK
  89	     0	76.7	108.7	 672	OK
  90	     0	76.7	109.9	 658	OK
  91	     0	76.1	110.8	 655	OK
  92	     0	71.5	105.1	 667	OK
  93	     0	73.9	107.8	 674	OK
  94	     0	75.9	109.0	 649	OK
  95	     0	76.9	110.1	 649	OK
  96	     0	75.4	107.5	 651	OK
  97	     0	73.7	105.2	 648	OK
  98	     0	73.3	105.4	 664	OK
  99	     0	78.6	111.4	 669	OK
 100	     0	73.8	105.5	 679	OK
 101	     0	77.1	107.5	 637	OK
 102	     0	73.6	104.6	 657	OK
 103	     0	71.9	104.8	 666	OK
 104	     0	74.2	104.9	 654	OK
 105	     0	74.1	106.7	 676	OK
 106	     0	75.6	107.7	 644	OK
 107	     0	75.0	107.6	 658	OK
 108	     0	75.3	107.1	 662	OK
 109	     0	74.5	106.7	 640	OK
 110	     0	75.7	107.7	 653	OK
 111	     0	77.3	110.2	 656	OK
 112	     0	73.2	105.6	 645	OK
 113	     0	74.2	107.7	 648	OK
 114	     0	73.7	106.4	 652	OK
 115	     0	74.6	108.7	 654	OK
 116	     0	76.2	109.1	 651	OK
 117	     0	73.4	106.9	 643	OK
 118	     0	76.8	109.0	 663	OK
 119	     0	77.4	111.9	 656	OK
 120	     0	75.1	108.4	 647	OK
 121	     0	74.7	106.7	 642	OK
 122	     0	75.1	107.5	 662	OK
 123	     0	75.8	109.5	 654	OK
 124	     0	77.4	107.9	 662	OK
 125	     0	74.8	104.9	 649	OK
 126	     0	77.8	110.7	 668	OK
 127	     0	74.1	107.1	 641	OK
 128	     0	71.4	104.4	 650	OK
 129	     0	73.6	106.1	 652	OK
 130	     0	71.0	102.3	 650	OK
 131	     0	73.6	105.6	 671	OK
 132	     0	73.0	106.0	 666	OK
 133	     0	71.2	103.9	 657	OK
 134	     0	73.0	106.6	 640	OK
 135	     0	70.6	101.8	 658	OK
 136	     0	72.8	106.5	 660	OK
 137	     0	73.4	105.5	 644	OK
 138	     0	71.6	104.5	 649	OK
 139	     0	69.5	101.0	 650	OK
 140	     0	73.6	105.8	 630	OK
 141	     0	69.4	103.4	 663	OK
 142	     0	73.2	105.9	 651	OK
 143	     0	72.3	103.6	 651	OK
 144	     0	73.7	106.6	 656	OK
 145	     0	70.5	102.4	 651	OK
 146	     0	71.0	102.4	 642	OK
 147	     0	69.1	100.9	 648	OK
 148	     0	71.9	106.3	 652	OK
 149	     0	73.9	107.2	 640	OK
 150	     0	72.5	105.3	 648	OK
 151	     0	71.3	102.5	 661	OK
 152	     0	71.6	104.8	 646	OK
 153	     0	70.9	103.9	 648	OK
 154	     0	71.4	102.0	 655	OK
 155	     0	72.3	103.0	 639	OK
 156	     0	69.4	102.2	 642	OK
 157	     0	73.1	107.7	 646	OK
 158	     0	72.5	105.0	 647	OK
 159	     0	69.4	101.6	 657	OK
 160	     0	72.0	103.7	 664	OK
 161	     0	71.1	104.0	 648	OK
 162	     0	75.1	108.8	 651	OK
 163	     0	69.7	103.4	 667	OK
 164	     0	71.2	102.7	 644	OK
 165	     0	73.3	108.1	 647	OK
 166	     0	72.3	104.8	 668	OK
 167	     0	69.0	101.0	 662	OK
 168	     0	71.7	104.8	 656	OK
 169	     0	71.5	103.3	 666	OK
 170	     0	70.8	104.1	 651	OK
 171	     0	69.2	102.7	 660	OK
 172	     0	72.6	106.3	 639	OK
 173	     0	72.7	106.7	 660	OK
 174	     0	70.2	101.8	 655	OK
 175	     0	69.6	103.3	 670	OK
 176	     0	72.0	103.3	 648	OK
 177	     0	68.3	102.1	 657	OK
 178	     0	70.1	102.0	 651	OK
 179	     0	71.0	104.3	 656	OK
 180	     0	70.1	100.9	 653	OK
 181	     0	69.5	103.4	 656	OK
 182	     0	71.3	102.6	 671	OK
 183	     0	70.6	103.3	 654	OK
 184	     0	71.5	103.4	 666	OK
 185	     0	71.7	105.7	 659	OK
 186	     0	71.7	103.5	 659	OK
 187	     0	71.9	103.8	 661	OK
 188	     0	73.4	105.8	 674	OK
 189	     0	69.0	99.9	 660	OK
 190	     0	73.0	104.7	 668	OK
 191	     0	72.4	105.1	 645	OK
 192	     0	72.0	104.4	 639	OK
 193	     0	72.2	105.7	 646	OK
 194	     0	71.5	104.6	 639	OK
 195	     0	73.1	106.7	 649	OK
 196	     0	69.6	102.8	 645	OK
 197	     0	70.9	103.4	 659	OK
 198	     0	71.8	105.2	 653	OK
 199	     0	71.0	105.1	 686	OK
 200	     0	72.1	104.6	 666	OK
 201	     0	70.5	104.8	 643	OK
 202	     0	74.6	108.6	 668	OK
 203	     0	71.8	104.5	 654	OK
 204	     0	70.5	101.2	 650	OK
 205	     0	71.6	104.4	 644	OK
 206	     0	70.3	102.6	 648	OK
 207	     0	74.9	108.8	 653	OK
 208	     0	69.9	103.5	 653	OK
 209	     0	72.1	105.3	 690	OK
 210	     0	69.8	102.0	 702	OK
 211	     0	73.1	106.4	 702	OK
 212	     0	70.9	101.9	 711	OK
 213	  4000	74.7	104.9	 719	high noise
 214	     0	71.3	104.5	 679	OK
