#chan	code	gain	vt50	innse	comment
   0	     0	75.6	107.4	 606	OK
   1	     0	71.3	104.0	 600	OK
   2	     0	72.4	105.1	 625	OK
   3	     0	72.8	105.8	 617	OK
   4	     0	71.7	102.4	 619	OK
   5	     0	71.4	103.3	 628	OK
   6	     0	73.5	106.8	 636	OK
   7	     0	70.9	103.5	 632	OK
   8	     0	70.0	101.3	 654	OK
   9	     0	71.6	105.4	 617	OK
  10	     0	70.1	103.4	 670	OK
  11	     0	72.0	103.5	 648	OK
  12	     0	72.3	104.2	 628	OK
  13	     0	69.5	102.5	 642	OK
  14	     0	70.6	101.9	 669	OK
  15	     0	70.3	102.2	 665	OK
  16	     0	72.2	103.9	 698	OK
  17	     0	72.4	105.0	 676	OK
  18	     0	71.8	105.0	 668	OK
  19	     0	74.0	105.3	 673	OK
  20	     0	68.8	101.2	 663	OK
  21	     0	68.9	98.7	 687	OK
  22	     0	72.2	105.1	 657	OK
  23	     0	70.6	101.7	 643	OK
  24	     0	71.2	105.4	 692	OK
  25	     0	72.5	104.0	 666	OK
  26	     0	73.7	104.6	 669	OK
  27	     0	73.4	104.9	 678	OK
  28	     0	71.6	101.8	 684	OK
  29	     0	74.3	105.7	 670	OK
  30	     0	72.7	105.3	 673	OK
  31	     0	70.0	103.8	 680	OK
  32	     0	69.9	101.9	 685	OK
  33	     0	73.0	103.5	 681	OK
  34	     0	70.9	104.0	 673	OK
  35	     0	72.4	104.9	 661	OK
  36	     0	69.1	100.3	 666	OK
  37	     0	73.2	105.7	 691	OK
  38	     0	71.9	104.1	 663	OK
  39	     0	73.1	104.2	 689	OK
  40	     0	69.9	102.0	 685	OK
  41	     0	69.4	101.1	 657	OK
  42	     0	71.6	103.7	 669	OK
  43	     0	72.3	103.0	 657	OK
  44	     0	72.5	104.6	 672	OK
  45	     0	73.2	104.4	 677	OK
  46	     0	68.5	98.9	 675	OK
  47	     0	68.5	100.8	 678	OK
  48	     0	71.3	104.0	 690	OK
  49	     0	71.7	102.6	 705	OK
  50	     0	74.3	108.6	 668	OK
  51	     0	73.2	104.7	 674	OK
  52	     0	71.3	101.8	 687	OK
  53	     0	73.9	104.8	 675	OK
  54	     0	73.4	106.0	 687	OK
  55	     0	70.1	103.4	 673	OK
  56	     0	73.1	105.4	 674	OK
  57	     0	72.2	105.9	 690	OK
  58	     0	72.7	103.5	 680	OK
  59	     0	73.9	105.3	 679	OK
  60	     0	72.1	105.5	 671	OK
  61	     0	74.1	105.4	 671	OK
  62	     0	73.3	105.8	 667	OK
  63	     0	71.1	105.1	 681	OK
  64	     0	70.7	105.4	 667	OK
  65	     0	72.5	103.0	 673	OK
  66	     0	72.3	103.3	 661	OK
  67	     0	73.6	106.3	 670	OK
  68	     0	72.3	104.8	 670	OK
  69	     0	70.1	102.5	 657	OK
  70	     0	71.5	103.3	 669	OK
  71	     0	70.0	103.8	 684	OK
  72	     0	71.2	101.6	 668	OK
  73	     0	73.7	104.7	 675	OK
  74	     0	69.1	101.4	 662	OK
  75	     0	73.2	105.5	 689	OK
  76	     0	74.2	106.6	 661	OK
  77	     0	71.4	105.0	 667	OK
  78	     0	74.1	106.7	 696	OK
  79	     0	72.8	104.2	 665	OK
  80	     0	71.1	103.2	 680	OK
  81	     0	75.1	107.4	 665	OK
  82	     0	72.3	104.8	 688	OK
  83	     0	72.8	104.9	 677	OK
  84	     0	73.9	106.8	 663	OK
  85	     0	72.9	104.1	 650	OK
  86	     0	73.7	106.2	 672	OK
  87	     0	72.1	104.9	 658	OK
  88	     0	73.1	104.2	 652	OK
  89	     0	74.9	106.0	 670	OK
  90	     0	71.4	102.6	 661	OK
  91	     0	71.5	104.9	 656	OK
  92	     0	69.1	99.7	 661	OK
  93	     0	69.5	101.3	 654	OK
  94	     0	70.7	103.4	 670	OK
  95	     0	73.7	106.9	 657	OK
  96	     0	72.4	104.9	 660	OK
  97	     0	74.6	105.2	 664	OK
  98	     0	70.9	103.8	 662	OK
  99	     0	70.7	104.1	 674	OK
