#chan	code	gain	vt50	innse	comment
   0	     0	76.1	107.2	 615	OK
   1	     0	71.1	103.6	 620	OK
   2	     0	72.5	105.4	 607	OK
   3	     0	72.5	105.4	 623	OK
   4	     0	71.4	102.7	 619	OK
   5	     0	71.6	103.4	 630	OK
   6	     0	73.6	107.3	 619	OK
   7	     0	71.4	103.4	 634	OK
   8	     0	70.5	101.3	 617	OK
   9	     0	71.5	102.8	 617	OK
  10	     0	70.4	103.6	 646	OK
  11	     0	72.3	103.6	 638	OK
  12	     0	72.2	104.2	 647	OK
  13	     0	70.2	102.3	 639	OK
  14	     0	70.6	102.2	 667	OK
  15	     0	70.6	102.6	 643	OK
  16	     0	72.6	103.9	 660	OK
  17	     0	72.5	105.1	 657	OK
  18	     0	71.8	101.9	 668	OK
  19	     0	74.0	105.2	 663	OK
  20	     0	68.9	101.4	 672	OK
  21	     0	69.2	99.3	 663	OK
  22	     0	72.2	104.5	 676	OK
  23	     0	70.0	101.8	 665	OK
  24	     0	71.3	102.7	 683	OK
  25	     0	72.0	103.8	 691	OK
  26	     0	73.7	107.9	 688	OK
  27	     0	73.0	105.2	 667	OK
  28	     0	72.3	101.9	 676	OK
  29	     0	74.8	105.6	 662	OK
  30	     0	72.3	105.6	 693	OK
  31	     0	69.9	103.8	 663	OK
  32	     0	70.1	101.9	 665	OK
  33	     0	72.5	103.4	 655	OK
  34	     0	71.0	103.9	 678	OK
  35	     0	73.0	104.7	 660	OK
  36	     0	69.7	100.7	 668	OK
  37	     0	72.7	102.5	 655	OK
  38	     0	72.2	104.6	 675	OK
  39	     0	73.0	104.3	 663	OK
  40	     0	70.3	101.7	 687	OK
  41	     0	69.6	101.2	 679	OK
  42	     0	72.0	103.8	 670	OK
  43	     0	71.7	102.9	 671	OK
  44	     0	72.7	101.7	 685	OK
  45	     0	73.0	104.5	 664	OK
  46	     0	68.1	98.7	 681	OK
  47	     0	68.5	100.6	 681	OK
  48	     0	71.0	103.4	 664	OK
  49	     0	72.0	102.3	 689	OK
  50	     0	74.5	105.4	 677	OK
  51	     0	73.4	104.7	 662	OK
  52	     0	71.2	104.8	 683	OK
  53	     0	73.9	104.9	 670	OK
  54	     0	73.9	106.4	 679	OK
  55	     0	70.4	103.1	 680	OK
  56	     0	72.8	105.6	 685	OK
  57	     0	72.3	102.9	 676	OK
  58	     0	72.8	106.3	 680	OK
  59	     0	74.0	105.7	 674	OK
  60	     0	72.8	102.5	 677	OK
  61	     0	73.9	105.5	 672	OK
  62	     0	73.0	106.1	 691	OK
  63	     0	71.4	102.2	 672	OK
  64	     0	71.1	103.0	 662	OK
  65	     0	72.2	106.0	 661	OK
  66	     0	72.6	103.5	 672	OK
  67	     0	73.7	107.1	 665	OK
  68	     0	72.9	104.5	 669	OK
  69	     0	70.0	103.0	 685	OK
  70	     0	71.3	103.7	 661	OK
  71	     0	70.2	100.4	 682	OK
  72	     0	71.5	101.2	 679	OK
  73	     0	73.9	105.0	 666	OK
